full_name,track,metric,n,n_pre,n_post,r2,level_change_coef,level_change_se,level_change_p,level_change_ci_lo,level_change_ci_hi,slope_change_coef,slope_change_se,slope_change_p,slope_change_ci_lo,slope_change_ci_hi,slope_pre_coef,slope_pre_p,dof,intercept_coef,intercept_se,intercept_p,intercept_ci_lo,intercept_ci_hi,slope_pre_se,slope_pre_ci_lo,slope_pre_ci_hi,category
dotnet/msbuild,A1,data_class_density_per_kloc,51,41,10,0.7979906454595663,0.028213724578724456,0.01756714947963611,0.11496164277149354,-0.00621788840136232,0.06264533755881123,-0.003093517422360325,0.0027926106132899688,0.2736063176311316,-0.008567034224408663,0.0023799993796880135,0.0030255236179111125,6.3618633803660935e-12,47,0.3543700910925192,0.007728226973808553,1.1275374769030772e-40,0.33922276622385444,0.369517415961184,0.0003328726739114599,0.0023730931770446512,0.0036779540587775737,design
dotnet/sdk,A1,data_class_density_per_kloc,51,41,10,0.056736661588533854,-0.23148206319454603,0.27453078760214533,0.403392167749105,-0.7695624068947509,0.30659828050565885,-0.01525265674217878,0.04376226028106118,0.7289952825572806,-0.10102668689305869,0.07052137340870113,0.0038271872316943518,0.46678235312560673,47,0.7351683010799526,0.12110699527152788,2.1059227865291747e-07,0.4977985903477579,0.9725380118121472,0.005216359390328477,-0.006396877173349464,0.014051251636738168,design
dropseed/plain,A1,data_class_density_per_kloc,51,41,10,0.4955557432166213,0.017969197707311424,0.012903990441904545,0.1703151749619894,-0.0073226235588214825,0.04326101897344433,0.007650658569557993,0.002070656748251376,0.0005732894375783069,0.0035921713429852963,0.01170914579613069,-0.001095575639628123,5.447010939847771e-05,47,0.06179001719953715,0.005730303128971725,2.657987341326508e-14,0.05055862306675257,0.07302141133232173,0.00024681745649144814,-0.0015793378543513612,-0.0006118134249048846,design
elsa-workflows/elsa-core,A1,data_class_density_per_kloc,51,41,10,0.2521697972132845,0.41512637195098817,0.12446554482359104,0.0016703753982713681,0.17117390409674973,0.6590788398052266,-0.06723824517266734,0.01968416935129215,0.0013203081768890553,-0.10581921710119996,-0.02865727324413473,-0.0037872742097565643,0.11319116570730152,47,1.614293351139116,0.05447366267739308,4.594402304354183e-32,1.5075249722914255,1.7210617299868065,0.002346307091474934,-0.008386036109047436,0.0008114876895343064,design
getsentry/sentry,A1,data_class_density_per_kloc,50,37,13,0.32141893162831636,0.003333350841477664,0.0022579593488633873,0.1466855439538042,-0.001092249482294575,0.007758951165249903,-0.00019611316427938088,0.00025874589858872335,0.45235416279676005,-0.0007032551255132787,0.00031102879695451684,-0.00018589181118587562,0.0006868180807201964,46,0.03037702975562215,0.0010902921682141038,1.8986220224852513e-30,0.02824005710592251,0.0325140024053218,5.105822041725453e-05,-0.0002859659232036945,-8.581769916805674e-05,design
graphistry/pygraphistry,A1,data_class_density_per_kloc,50,42,8,0.740598661177521,0.005726332044499129,0.009443296471159495,0.5472360879272785,-0.012782529038973483,0.02423519312797174,-0.0008722778678337367,0.001910857203505181,0.6501893396571958,-0.004617557986703892,0.002873002251036418,-0.001380123905163329,7.774081967929673e-12,46,0.08967494867720158,0.0037260030782424645,1.0434979789375747e-27,0.08237198264384635,0.0969779147105568,0.00015185856950283781,-0.0016777667013888912,-0.001082481108937767,design
ikamensh/flynt,A1,data_class_density_per_kloc,51,42,9,0.8226971861597303,-0.006599038934721844,0.002525323206559131,0.012011716006393006,-0.01154867241957774,-0.001649405449865948,-0.00044488747836146604,0.00042195235330024286,0.29711065490088073,-0.001271914090829942,0.00038213913410701,-0.0002716537823138015,3.903078351070961e-08,47,0.18848564404877838,0.0009864043331426892,1.3412960402439455e-69,0.1865522915558187,0.19041899654173805,4.145618125959567e-05,-0.000352907897582609,-0.00019039966704499395,design
janbjorge/pgqueuer,A1,data_class_density_per_kloc,23,14,9,0.40963083321941474,0.08044215290278267,0.10846380825487013,0.46736881126547725,-0.13214691127676279,0.29303121708232815,0.026074783835144374,0.01787643554069592,0.16100586929626542,-0.008963029824619634,0.06111259749490838,-0.026074783835144357,0.004843489813832754,19,0.2616186405740175,0.06270300145758217,0.0005169246917331133,0.13872075771715647,0.38451652343087855,0.008179231934864783,-0.042106078427479335,-0.010043489242809383,design
keephq/keep,A1,data_class_density_per_kloc,37,28,9,0.4905004625034647,-0.036286247869009816,0.016550857183694204,0.03550826037808015,-0.06872592794905046,-0.003846567788969177,-0.003025371165851733,0.0027391254062748135,0.2773637037296029,-0.008394056962150367,0.0023433146304469013,0.002752795352005494,2.8258152585116725e-06,33,0.007002529798920035,0.0077049307028307906,0.3700259515715534,-0.008099134378628315,0.022104193976468386,0.0004884799294238996,0.0017953746903346507,0.003710216013676337,design
langbot-app/LangBot,A1,data_class_density_per_kloc,39,29,10,0.560136535643386,0.2124305670685131,0.04591201911166569,4.924601552627352e-05,0.12244300960964835,0.3024181245273778,0.003000055386146113,0.006823958560124964,0.6629037601439772,-0.010374903391698817,0.016375014163991043,-0.006110678480937138,6.624393472802379e-05,35,0.15693360249228658,0.021996441076055945,2.563949824305419e-08,0.11382057798321693,0.20004662700135623,0.0013496753714066056,-0.008756042208894085,-0.003465314752980191,design
langchain-ai/langgraph,A1,data_class_density_per_kloc,31,22,9,0.574939471253717,-0.009291717005909344,0.0088747404468486,0.30438937222757106,-0.026686208281732602,0.008102774269913914,-0.004808235784059747,0.0014288677884710355,0.0023067611319606022,-0.0076088166494629765,-0.0020076549186565174,0.0020539917611231947,4.683158803643746e-06,27,-0.004478800802480494,0.004422220053651906,0.3201488300822305,-0.013146352107638228,0.004188750502677241,0.0003603629021278275,0.0013476804729526527,0.0027603030492937366,design
mangiucugna/json_repair,A1,data_class_density_per_kloc,30,20,10,-inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,design
marin-community/levanter,A1,data_class_density_per_kloc,46,37,9,0.1806694652615204,0.049060576196873804,0.032591605002662706,0.13972773321844326,-0.014818969608345098,0.1129401220020927,-0.0004258769944442888,0.005690967558818788,0.9407022158611994,-0.011580173409729114,0.010728419420840535,0.00010265938085610843,0.8797821971664248,42,0.0734882822075047,0.014127936573775549,5.519095033258156e-06,0.04579752652290462,0.10117903789210478,0.0006746400407654444,-0.0012196350990441628,0.0014249538607563794,design
microsoft/PowerToys,A1,data_class_density_per_kloc,51,41,10,0.46391165138286394,0.028489406600968072,0.04430392249695991,0.523320085131308,-0.058346281493073346,0.1153250946950095,-0.0013672484747693802,0.007239050617458687,0.8510069541837582,-0.015555787684988406,0.012821290735449646,-0.004340412439683513,7.596095553999882e-06,47,1.2631812034347238,0.020033235561151136,4.506125229441397e-47,1.2239160617348677,1.30244634513458,0.0008628779551815145,-0.006031653231839281,-0.0026491716475277446,design
microsoft/WinUI-Gallery,A1,data_class_density_per_kloc,51,43,8,0.9003621296610167,0.02335642308907441,0.019448936499322726,0.2358034604067827,-0.014763492449598133,0.06147633862774695,-0.00255567141799304,0.004162375139240478,0.5421802733058263,-0.010713926690904377,0.005602583854918297,0.005044650483202734,7.416155921927653e-20,47,0.6694548138916451,0.008045788561129108,1.1042399663511874e-52,0.653685068311832,0.6852245594714581,0.00033014486484184315,0.004397566548112721,0.005691734418292747,design
microsoft/autogen,A1,data_class_density_per_kloc,49,39,10,0.8347933261635624,0.04340479000000348,0.021318834457811506,0.047664137504814956,0.001619874462692933,0.08518970553731403,0.005267027478624008,0.0033701835769456155,0.12509834657733676,-0.0013385323321893983,0.011872587289437415,-0.005473989500862576,1.4457027106524936e-17,45,0.1890365769900123,0.009420622199441418,4.4255321027479184e-24,0.17057215747910712,0.2075009965009175,0.00040204069421075875,-0.006261989261515662,-0.004685989740209489,design
microsoft/fluentui-blazor,A1,data_class_density_per_kloc,51,42,9,0.7853342447537573,2.581859211055305,1.3562065150523432,0.0630775940476158,-0.07630555844728759,5.240023980557897,0.26787262407012113,0.22460130576133047,0.23898972071171984,-0.17234593522208658,0.7080911833623289,-0.2702550766882602,3.1241620658430234e-16,47,8.85034115734252,0.5250538348694457,1.4784189270216514e-21,7.821235640998406,9.879446673686633,0.022066738981209453,-0.31350588509143074,-0.22700426828508968,design
microsoft/magentic-ui,A1,data_class_density_per_kloc,16,6,10,0.9261686506658824,-0.004363030328553377,0.0019681312444062705,0.0467030598074735,-0.008220567567589668,-0.0005054930895170865,-0.0012153258769324906,0.0004946293705632187,0.03020145745043154,-0.0021847994432363993,-0.00024585231062858196,4.9873299934333204e-18,0.9999999999999913,12,0.043652872359001234,0.0013552495966364091,5.065822186406225e-13,0.040996583149593875,0.04630916156840859,0.00045030645637635135,-0.0008826006544976437,0.0008826006544976537,design
microsoft/perfview,A1,data_class_density_per_kloc,51,41,10,0.7224177174611461,-0.01305681156851714,0.010059841160059053,0.20065048388638457,-0.03277410024223288,0.006660477105198603,-0.0036956680866341855,0.0015917817714219597,0.024632583936618137,-0.0068155603586212265,-0.0005757758146471446,0.001964605441964441,1.0283898778820574e-13,47,1.3909763266973094,0.004405072001007445,7.637183095551755e-80,1.3823423855753347,1.399610267819284,0.00018973667578829273,0.0015927215574193874,0.002336489326509495,design
microsoft/testfx,A1,data_class_density_per_kloc,51,41,10,0.4731574603123547,0.03229291351124692,0.05466085911743729,0.5574937471906497,-0.07484237035893015,0.139428197381424,0.00546697199832066,0.008664219701086375,0.5311085234073031,-0.011514898615808636,0.022448842612449955,-0.005817758245361431,9.6199215941046e-07,47,0.3282287093604519,0.023977226213451313,5.135059570154402e-18,0.2812333459820873,0.37522407273881647,0.0010327547870554045,-0.007841957627990025,-0.003793558862732838,design
microsoft/vstest,A1,data_class_density_per_kloc,51,42,9,0.7567328761741628,-0.015656277743125172,0.008212244984005872,0.0627155496392685,-0.03175227791177668,0.0004397224255263364,-0.0015835542889440224,0.0014188097426300376,0.2700469502861936,-0.0043644213844988965,0.0011973128066108513,0.0015763757386971714,5.223538014779234e-15,47,0.25745151858894594,0.003316772775620701,2.825830857282924e-51,0.25095064394872935,0.26395239322916253,0.00013939591378815805,0.0013031597476723816,0.0018495917297219613,design
mlflow/mlflow,A1,data_class_density_per_kloc,51,41,10,0.30556573790390384,-0.004549562568137912,0.002938361638108972,0.12825004010055047,-0.010308751378831495,0.0012096262425556727,-0.00020189573863128995,0.000467825082753728,0.6680327001821026,-0.001118832900828597,0.000715041423566017,-4.325527516377182e-05,0.44181820679905265,47,0.03050947679393882,0.0012946518237650778,1.1178809479193951e-27,0.027971959219359268,0.03304699436851837,5.5763659093031205e-05,-0.000152552046986113,6.604149665856935e-05,design
mrwadams/stride-gpt,A1,data_class_density_per_kloc,35,23,12,-inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,design
netket/netket,A1,data_class_density_per_kloc,51,41,10,0.7539374155123171,-0.0005293015717582165,0.008641253753687973,0.9514175613966649,-0.017466158928986644,0.01640755578547021,0.0008013693478282272,0.0014018403349477437,0.5702795316650046,-0.0019462377086693502,0.0035489764043258047,-0.001508361028916613,7.829887688055147e-12,47,0.14206280123341736,0.0038794310377388013,3.303633573271255e-36,0.1344591163994493,0.14966648606738542,0.00016709609942406115,-0.0018358693837877728,-0.0011808526740454532,design
nkdAgility/azure-devops-migration-tools,A1,data_class_density_per_kloc,51,41,10,0.946923063560219,-0.11012853068982717,0.056220177146463365,0.05607493695259431,-0.22032007789689537,6.301651724102686e-05,-0.030085295061090485,0.008921806664293718,0.0015006193680750992,-0.047572036123106176,-0.012598553999074797,-0.016519257205322282,3.879799736391963e-20,47,5.256972288276825,0.02469006835037089,8.346255794041262e-72,5.208579754310098,5.305364822243551,0.001063458552485345,-0.01860363596819356,-0.014434878442451006,design
onnx/onnx,A1,data_class_density_per_kloc,51,42,9,0.03598917791010103,0.00022306487841242982,0.0023263650145821943,0.9240191207033385,-0.004336610550168671,0.004782740306993531,4.6918158417055495e-05,0.00041436308105514876,0.9103308173203053,-0.0007652334804510361,0.000859069797285147,-4.691815841705526e-05,0.2549514101962155,47,0.0017278758836257481,0.0009686627778002303,0.08091752390417307,-0.00017070316086270328,0.0036264549281141995,4.0710546726785895e-05,-0.00012671083000155562,3.28745131674451e-05,design
onyx-dot-app/onyx,A1,data_class_density_per_kloc,35,21,14,0.6314641976188702,0.008174913221879184,0.0040292845295316435,0.05113423188764304,0.0002775155439971623,0.016072310899761206,-0.0007124478284176281,0.0004422070528795679,0.11729062652820042,-0.001579173652061581,0.00015427799522632494,0.0005893579479326444,0.008841809161745385,31,-0.0033821757936135467,0.0024745176399542075,0.1815187308318051,-0.008232230367923792,0.0014678787806966997,0.00021091606140378238,0.0001759624675812309,0.0010027534282840578,design
pardeike/Harmony,A1,data_class_density_per_kloc,51,41,10,0.6873295558593824,-0.017888975255462413,0.007119720228472508,0.015474422445555526,-0.03184362690326853,-0.0039343236076562985,-0.0017037888084369237,0.001116189493916574,0.13360403572794044,-0.0038915202165134086,0.0004839425996395613,0.001323237875993615,3.817648568119732e-13,47,0.038098899455033725,0.003088925363857047,2.4211326678602843e-16,0.03204460574187391,0.044153193168193536,0.0001330471851906942,0.0010624653930198544,0.0015840103589673756,design
peass-ng/PEASS-ng,A1,data_class_density_per_kloc,51,42,9,0.6299997728643891,-0.0059655207825400685,0.010490877596729505,0.5723084791326345,-0.026527640872129898,0.014596599307049759,0.008694759657047618,0.0017616532525331408,1.0456310988167567e-05,0.005241919282082662,0.012147600032012573,-0.0013682467371875394,3.5283813355297016e-10,47,0.3246646817907475,0.004118243181255916,1.369545859638006e-51,0.31659292515548587,0.3327364384260091,0.0001730797706953528,-0.001707483087750431,-0.0010290103866246478,design
pytorch/pytorch,A1,data_class_density_per_kloc,22,13,9,0.34678428241567005,-0.0010258288730880798,0.0007656111969154332,0.1969546389492565,-0.0025264268190423288,0.00047476907286616915,-0.00027851720992001094,0.00012956091266547713,0.045423771024615,-0.0005324565987443461,-2.457782109567579e-05,0.00018694153095677614,0.009723122113292916,18,0.02314385417072434,0.00045726193585416693,7.292165867271325e-21,0.02224762077645017,0.024040087564998508,6.465308601031934e-05,6.022148237655022e-05,0.00031366157953700206,design
reflex-dev/reflex,A1,data_class_density_per_kloc,40,29,11,0.7056052559692776,-0.013184005406764544,0.010250386600931529,0.20658563458064735,-0.03327476314459034,0.00690675233106125,-0.004477689378860249,0.0014652714743139722,0.004210868171763671,-0.007349621468515634,-0.0016057572892048634,0.0027956212469093153,5.226187795415895e-10,36,-0.0057225519181693715,0.0054281063910709,0.29879541809998816,-0.016361640444668334,0.004916536608329592,0.0003327105968523437,0.0021435084770787217,0.003447734016739909,design
roboflow/inference,A1,data_class_density_per_kloc,31,21,10,0.07512624360111853,-0.0017164381554983425,0.003140653765274762,0.5891951704703074,-0.007872119535436876,0.004439243224440191,-0.00010194180662588268,0.000473863530852187,0.8312834538078409,-0.0010307143270961692,0.0008268307138444039,0.00019990047406064185,0.18681250065250465,27,0.0038773945008623903,0.0017260165311050123,0.033056860567471626,0.0004944020998965664,0.007260386901828214,0.00014758531850055673,-8.936675020044935e-05,0.0004891676983217331,design
spcl/dace,A1,data_class_density_per_kloc,51,41,10,0.6451122088601393,-0.01421705746325956,0.006731099768313603,0.04001636626747767,-0.027410013009154223,-0.001024101917364897,-0.0015943491993174216,0.0010913817265302496,0.15070894713550817,-0.0037334573833167108,0.0005447589846818675,0.0011636495681581196,1.029917673266032e-11,47,0.01107226112237947,0.0030202727360389646,0.000625749909355779,0.005152526559743098,0.01699199568501584,0.00013009015715951692,0.0009086728601254664,0.0014186262761907728,design
stanfordnlp/dspy,A1,data_class_density_per_kloc,38,28,10,0.08083793245781601,-0.024756562479311187,0.027470265843136374,0.37381486838839684,-0.07859828353185848,0.029085158573236108,-7.332989542681203e-05,0.004189884773413426,0.9861387197932371,-0.008285504051317125,0.008138844260463502,7.332989542681539e-05,0.933430893497224,34,0.022740640683972888,0.013685397179450724,0.10577322387112259,-0.004082737787750531,0.049564019155696304,0.0008714213149375841,-0.0016346558818508493,0.0017813156727044801,design
syncfusion/maui-toolkit,A1,data_class_density_per_kloc,17,8,9,0.9588184828940959,0.008355172147761953,0.009184002168689248,0.37951135941087544,-0.009645472102868972,0.02635581639839288,0.019035396723172615,0.0018806572273726428,1.563402232294135e-07,0.015349308557522236,0.022721484888822994,-0.017212198254046074,2.3385934267984873e-08,13,0.6768131871645839,0.0060169450740757404,8.134763788807572e-21,0.6650199748193955,0.6886063995097724,0.0014478760527438757,-0.02005003531742407,-0.014374361190668077,design
ucbepic/docetl,A1,data_class_density_per_kloc,20,12,8,0.3640238211053648,-0.01112815605708662,0.012582501624835487,0.3895692739006243,-0.03578985924176417,0.013533547127590934,-0.005383521830662146,0.002338233112265384,0.03508033841959909,-0.009966458730702298,-0.0008005849306219935,0.0028440761817587943,0.02156205539435169,16,0.014361424612044262,0.007245337224123201,0.0649068999411198,0.00016056365276278725,0.028562285571325736,0.0011169257027066537,0.000654901804453753,0.0050332505590638356,design
vllm-project/vllm,A1,data_class_density_per_kloc,37,27,10,0.25224126998264207,-0.01844042723244077,0.07405881807874269,0.8049063144834717,-0.16359571066677644,0.1267148562018949,0.004713656014473139,0.011288200592563333,0.6789632781419511,-0.017411217146950996,0.026838529175897272,-0.0053535622920567495,0.037680287051824614,33,0.270586219813312,0.03756947512075886,2.9478828601538407e-08,0.19695004857662463,0.34422239104999935,0.002472254721710398,-0.010199181546609131,-0.0005079430375043688,design
wandb/weave,A1,data_class_density_per_kloc,41,31,10,0.19736358086810224,0.015985049688718733,0.013584431809976698,0.2468229417470818,-0.010640436658835593,0.04261053603627306,0.00038414077055697526,0.002140253463051983,0.8585371802546048,-0.0038107560170249116,0.004579037558138863,-0.0010053200485005951,0.005327542624312554,37,0.03317342533565602,0.008025205829324016,0.00019636713911915334,0.017444021910180952,0.0489028287611311,0.00033951618886721917,-0.0016707717786803447,-0.0003398683183208456,design
wieslawsoltes/Dock,A1,data_class_density_per_kloc,51,42,9,0.8131533106750862,0.13471848793697416,0.060034875260600216,0.029581385786739443,0.01705013242619774,0.2523868434477506,0.051673933508727135,0.01096722574681085,2.213906019180224e-05,0.03017817104497787,0.0731696959724764,0.002337873897801882,0.035119245714668505,47,0.8136976421277622,0.025638247813043424,2.127763635446878e-33,0.7634466764141971,0.8639486078413273,0.0010775133612092535,0.00022594770983174525,0.004449800085772019,design
wieslawsoltes/Svg.Skia,A1,data_class_density_per_kloc,51,43,8,0.7036723088245701,0.058859920637668366,0.05469037425326335,0.2873139189859051,-0.048333212898727794,0.16605305417406452,-0.02484559030735729,0.010748820769273878,0.025239678539917057,-0.04591327901513409,-0.0037779015995804896,-0.005991474330769917,7.4215654580452065e-09,47,1.2259241398385672,0.02077725728652833,9.83259359072228e-46,1.1852007155569717,1.2666475641201627,0.0008525584219034585,-0.0076624888377006956,-0.004320459823839138,design
wizarrrr/wizarr,A1,data_class_density_per_kloc,42,33,9,0.6144567324687369,0.34136077098073797,0.07470300308969846,5.042978820488777e-05,0.19494288492492898,0.487778657036547,-0.0247480617108864,0.012290898281151359,0.05118100800568315,-0.048838222341943065,-0.0006579010798297355,0.002117515963894535,0.22717252094824142,38,-0.021873908013882566,0.03212918221647281,0.5001186686317983,-0.08484710515816926,0.041099289130404136,0.0017250174105017772,-0.0012635181606889486,0.005498550088478018,design
writer/writer-framework,A1,data_class_density_per_kloc,49,39,10,0.10502844914457077,-0.07193019035524328,0.06446171151215391,0.2704058072816148,-0.19827514491906495,0.05441476420857838,-0.004629880817917044,0.010091644253308529,0.6485978762639949,-0.02440950355440176,0.015149741918567673,0.0027533311035138524,0.03896850945972923,45,0.050360794730765795,0.02863257041788966,0.08539928496499187,-0.0057590432882979395,0.10648063274982952,0.0012946899465234123,0.0002157388083279645,0.00529092339869974,design
zenml-io/zenml,A1,data_class_density_per_kloc,51,38,13,0.7952752338922235,-0.08493966227438746,0.038661040090588045,0.032983460739808304,-0.16071530085194002,-0.009164023696834889,-0.014056436375792437,0.004650897255826337,0.004052380051528163,-0.023172194997212056,-0.004940677754372817,0.0111604775962997,3.2410925772630343e-16,47,0.018051086482285983,0.019601017238363768,0.36179208709361127,-0.020366907304907,0.056469080269478965,0.0009122004913953777,0.00937256463316476,0.012948390559434642,design
3rdIteration/btcrecover,A1,feature_envy_density_per_kloc,51,43,8,0.7499366755199248,-0.029509233756816192,0.0299135058995536,0.3289464360307013,-0.08813970531994125,0.029121237806308865,-0.00671373285659859,0.006161395031007284,0.28142501008971393,-0.018790067117372865,0.005362601404175687,0.0052333264411124425,3.3555347835290055e-14,47,0.3519071653584555,0.011909854350639099,5.237556764351282e-32,0.3285638508312029,0.37525047988570814,0.000488700047857833,0.00427547434731109,0.006191178534913795,implementation
567-labs/instructor,A1,feature_envy_density_per_kloc,33,21,12,0.6261175051236758,-0.14283886286594488,0.04438310802173977,0.0031666123977396447,-0.2298297545885548,-0.05584797114333494,-0.015190333078770105,0.005443779931650263,0.009210365632007325,-0.02586014174480462,-0.00452052441273559,0.015003983784102214,1.1883271985135439e-07,29,0.030545940766636342,0.025285693273973488,0.23679419565846976,-0.019014018050351692,0.08010589958362438,0.002155598793558351,0.010779010148727846,0.019228957419476583,implementation
AgentOps-AI/agentops,A1,feature_envy_density_per_kloc,31,16,15,0.5728932551507938,0.6534965778749937,0.1999684377571554,0.002949718356508864,0.26155843987096916,1.0454347158790183,0.010709521899663359,0.022439262489982112,0.6370126762902247,-0.03327143258070158,0.054690476380028295,-0.008514137858267355,0.5766844022367921,27,0.6220892135320467,0.13273798392982905,7.071288703205813e-05,0.36192276502958176,0.8822556620345117,0.01506711411854867,-0.03804568153062275,0.02101740581408804,implementation
Albeoris/Memoria,A1,feature_envy_density_per_kloc,51,41,10,0.9055579063510569,0.004732962339424839,0.006830046395751693,0.4917435973788256,-0.00865392859624848,0.018119853275098158,-0.002266835433919933,0.0011297225319311956,0.05057109475197595,-0.004481091596505076,-5.2579271334789787e-05,0.0021683182419450523,9.305000227890812e-21,47,1.2946293091238972,0.0031263764817910772,2.2451508704818902e-85,1.2885016112195866,1.3007570070282077,0.0001346602917686872,0.0019043840700784256,0.002432252413811679,implementation
Azure/azure-cosmos-dotnet-v3,A1,feature_envy_density_per_kloc,51,41,10,0.7031336944979517,-0.0481047592171356,0.012213134355997423,0.000269989978720404,-0.07204250255489054,-0.024167015879380648,-0.0014475328303247047,0.0019414862667313695,0.4596339892047929,-0.005252845913118189,0.0023577802524687797,-0.0003586836137289505,0.12786871670143268,47,1.581029527463452,0.005372838756834686,2.0982424094044368e-78,1.570498763500056,1.591560291426848,0.0002314206362654627,-0.0008122680608092575,9.490083335135638e-05,implementation
Azure/azure-functions-core-tools,A1,feature_envy_density_per_kloc,51,41,10,0.08626838594698516,-0.04074974666290298,0.030197934405863817,0.18366622601394442,-0.09993769809839606,0.018438204772590103,-0.0007901720213976915,0.004831858804858386,0.8707993870782241,-0.010260615278920127,0.008680271236124745,0.0009290989419543385,0.11340290874143742,47,1.1142973494540342,0.01337161055380682,1.0280812903703047e-52,1.0880889927685728,1.1405057061394956,0.0005759463036778344,-0.00019975581325421704,0.0020579536971628938,implementation
Azure/data-api-builder,A1,feature_envy_density_per_kloc,51,41,10,0.6147447870004443,0.0671072240449134,0.0512507761151175,0.1967676532984365,-0.03334429714071689,0.1675587452305437,-0.002732920717441229,0.00810799961131123,0.7375687063410428,-0.018624599955611238,0.01315875852072878,0.004956977909782741,5.4307208936818935e-06,47,0.38800800624211834,0.022437951428518208,5.236250668380562e-22,0.34402962144222266,0.43198639104201403,0.0009664546492253869,0.0030627267973009826,0.0068512290222645,implementation
BerriAI/litellm,A1,feature_envy_density_per_kloc,32,19,13,0.9826597906781432,-0.011109240582035084,0.011605372275103722,0.34663402296085866,-0.03385577024123838,0.01163728907716821,0.0028340376225066983,0.0013856269922117807,0.050324224081219816,0.00011820871777160806,0.005549866527241789,0.011948342264118164,1.2654522557427758e-16,28,-0.03908915047270024,0.007204004977164467,8.664840881084319e-06,-0.0532090002279426,-0.024969300717457888,0.0006819605119468982,0.010611699660702243,0.013284984867534084,implementation
Blaizzy/mlx-vlm,A1,feature_envy_density_per_kloc,23,13,10,0.3215092509562719,-0.08538062201609513,0.034838713413599065,0.02411138978025418,-0.15366450030674927,-0.01709674372544097,-0.0034634825388004673,0.005476453461000075,0.5346423251953791,-0.014197331322360614,0.007270366244759679,0.008493392973795054,0.012105072933336968,19,0.05693014832336261,0.021713201300913133,0.016780873248081724,0.01437227377357287,0.09948802287315234,0.003062480352857532,0.0024909314821942915,0.014495854465395816,implementation
DaveSkender/Stock.Indicators,A1,feature_envy_density_per_kloc,51,42,9,0.41861340071879816,0.2614898029754628,0.212102765681509,0.22376474623458692,-0.15423161776029481,0.6772112237112204,0.014064611028326464,0.03534232180813776,0.6924661372930997,-0.05520633971562355,0.08333556177227647,-0.019379016507739093,1.1524713820070921e-06,47,3.7241312356088794,0.08262027478269339,2.4782294365763427e-40,3.5621954970348004,3.8860669741829583,0.003472329725272491,-0.026184782769273177,-0.01257325024620501,implementation
EduardoPires/EquinoxProject,A1,feature_envy_density_per_kloc,51,41,10,0.591173238503325,0.013081595044513946,0.03946307790657391,0.7417483887710942,-0.06426603765237092,0.09042922774139882,0.005086836362251764,0.006243630911725142,0.4193394814974668,-0.007150680224729512,0.01732435294923304,-0.005086836362251852,1.4543776029191117e-08,47,1.0306408871977157,0.01727852662196021,5.935358329864133e-46,0.9967749750186737,1.0645067993767579,0.000744226247157933,-0.0065455198066814,-0.0036281529178223033,implementation
Kiln-AI/Kiln,A1,feature_envy_density_per_kloc,19,10,9,0.7934421211447635,0.19716926992047326,0.12827777969226684,0.14510492753191262,-0.05425517827636975,0.4485937181173163,-0.04386149090694771,0.023475955718837843,0.08137005371614252,-0.08987436411586988,0.0021513823019744666,0.047448734205532916,0.007271437111670071,15,0.017742624831451396,0.08131625727950152,0.830219501752551,-0.14163723943637158,0.17712248909927436,0.015290884154419385,0.017478601262870923,0.0774188671481949,implementation
MervinPraison/PraisonAI,A1,feature_envy_density_per_kloc,23,14,9,0.8207665489761689,-0.24069418499453435,0.09704797369108108,0.02266790838976305,-0.4309082134290533,-0.05048015656001545,0.06518816548244333,0.01586109306724137,0.0005960615109662558,0.03410042307065025,0.0962759078942364,0.01977839729016305,0.00829715619122621,19,-0.04940216059708571,0.05648986435710975,0.3927495337721426,-0.16012229473702083,0.06131797354284941,0.006713945184961748,0.006619064727638024,0.03293772985268807,implementation
NethermindEth/nethermind,A1,feature_envy_density_per_kloc,51,42,9,0.10789900270391328,-0.029013193443698147,0.05421747186577176,0.5950855335508151,-0.1352794383006108,0.07725305141321451,0.01322639886081566,0.009794517516676432,0.1833584164054471,-0.005970855471870146,0.03242365319350147,0.0007833818686146965,0.4197073124145052,47,2.3331600587557983,0.022896790227444088,8.486770979701876e-57,2.288282349910008,2.378037767601589,0.000962296549233161,-0.001102719367882299,0.002669483105111692,implementation
NewFuture/DDNS,A1,feature_envy_density_per_kloc,51,42,9,0.8691032086370339,0.17113726652856368,0.02250266404582335,9.949481701500833e-10,0.1270320449987499,0.21524248805837745,0.009272663584185607,0.0041988165410358535,0.03213004395942223,0.0010429831637553347,0.01750234400461588,-2.6020852139652106e-18,0.999999999999995,47,9.945466594633671e-17,0.009815636286312858,0.999999999999992,-0.0192386471211731,0.0192386471211733,0.0004125273819177212,-0.0008085536685587361,0.0008085536685587309,implementation
