full_name,track,metric,n,n_pre,n_post,r2,level_change_coef,level_change_se,level_change_p,level_change_ci_lo,level_change_ci_hi,slope_change_coef,slope_change_se,slope_change_p,slope_change_ci_lo,slope_change_ci_hi,slope_pre_coef,slope_pre_p,dof,intercept_coef,intercept_se,intercept_p,intercept_ci_lo,intercept_ci_hi,slope_pre_se,slope_pre_ci_lo,slope_pre_ci_hi,repo_id,language,stars,log1p_stars,agent_pr_count,distinct_agents,dominant_agent,is_degenerate,n_agent_prs_matched,mean_comments,median_comments,log1p_n_agent_prs_matched
nkdAgility/azure-devops-migration-tools,A1,implementation_smell_density_per_kloc,51,41,10,0.7394882343084974,0.1908071721895573,0.1389304177398819,0.1761440909557386,-0.0814964465806112,0.4631107909597258,-0.0281716972038253,0.0220474283393958,0.207603373100711,-0.0713846567490411,0.0150412623413903,0.0209324185939249,2.8715435840740804e-10,47,3.172420436520526,0.0610137086727242,3.4299667142007334e-43,3.052833567521987,3.292007305519065,0.0026280020527315,0.015781534570571,0.0260833026172788,56319070.0,C#,554.0,6.318968113746434,16,1,Copilot,False,4,5.5,5.0,1.6094379124341003
onnx/onnx,A1,implementation_smell_density_per_kloc,51,42,9,0.3955264068654281,-0.2681873263965364,0.1594130592585784,0.0991356750694668,-0.5806369225433501,0.0442622697502773,-0.0184088958387577,0.0283940336021064,0.5199222949671187,-0.0740612016988863,0.0372434100213707,0.0153939223782564,1.4314204089692874e-06,47,0.4038014157000427,0.0663771574241886,2.012322157980583e-07,0.2737021871486329,0.5339006442514526,0.0027896709059527,0.009926167402589,0.0208616773539237,102692863.0,Python,19360.0,9.871016012389166,13,1,Copilot,False,4,4.25,4.5,1.6094379124341003
onyx-dot-app/onyx,A1,implementation_smell_density_per_kloc,35,21,14,0.7577682539685955,-0.1025679951154552,0.0491604239484567,0.045261488062498,-0.1989224260544304,-0.0062135641764799,-0.0214628724155817,0.0053952720472396,0.0003882314710841,-0.0320376056281714,-0.010888139202992,0.0215595300719045,1.8320052109638781e-09,31,1.012634868307864,0.0301910513781025,6.289366905800265e-26,0.953460407606783,1.0718093290089448,0.002573340979063,0.0165157817529408,0.0266032783908681,633262635.0,Python,13231.0,9.490393417263473,15,2,Devin,False,1,4.0,4.0,0.6931471805599453
pardeike/Harmony,A1,implementation_smell_density_per_kloc,51,41,10,0.3577552648327771,0.1731548264196985,0.1293023384607547,0.1869635339663204,-0.0802777569633806,0.4265874098027777,-0.0166798961596694,0.0202712897553986,0.4147580863034747,-0.0564116240802507,0.0230518317609119,0.0070497223087037,0.0053956006626006,47,2.87788303179443,0.0560984505093599,6.38501882878996e-43,2.7679300687960846,2.9878359947927757,0.0024162904747268,0.0023137929782392,0.0117856516391682,78002587.0,C#,5842.0,8.672999642554437,6,1,OpenAI_Codex,False,5,0.6,1.0,1.791759469228055
peass-ng/PEASS-ng,A1,implementation_smell_density_per_kloc,51,42,9,0.8072789000537464,0.0324532338929826,0.0245193216000475,0.1920455408886291,-0.0156046364431105,0.0805111042290759,0.0114864130833711,0.0041173431153267,0.0075952604065407,0.0034164205773307,0.0195564055894116,-0.0053813371641839,1.5043053624159705e-17,47,2.5756299819766992,0.0096251746393357,1.819712477211132e-76,2.556764639683601,2.594495324269797,0.0004045227409253,-0.0061742017363977,-0.0045884725919702,165548191.0,C#,18020.0,9.79929302351827,5,1,OpenAI_Codex,False,4,0.0,0.0,1.6094379124341003
reflex-dev/reflex,A1,implementation_smell_density_per_kloc,40,29,11,0.3604201358245031,-0.1111783643679415,0.0928630687206778,0.239041562940228,-0.2931899790604702,0.070833250324587,0.0011036699275381,0.0132745827948871,0.9341995485739242,-0.0249145123504406,0.0271218522055169,0.0110963894759956,0.0007552012330424,36,0.6157132810599791,0.0491757663824463,1.1115497702119932e-14,0.5193287789503842,0.7120977831695741,0.0030141816326019,0.0051885934760958,0.0170041854758954,557075997.0,Python,23696.0,10.073103736832529,7,1,Devin,False,2,2.5,2.5,1.0986122886681098
roboflow/inference,A1,implementation_smell_density_per_kloc,31,21,10,0.5668137887405816,0.26698048623207,0.1719351710616511,0.1321158700959041,-0.0700124490487662,0.6039734215129062,0.0632785594609114,0.0259416711697989,0.0215694713025283,0.0124328839681055,0.1141242349537173,-0.0460180474547196,4.735418843836347e-06,27,1.0821640709781022,0.0944908193357683,7.1679448920148045e-12,0.8969620650799963,1.267366076876208,0.0080795620526994,-0.0618539890780104,-0.0301821058314287,673010778.0,Python,1824.0,7.509335266016592,16,2,OpenAI_Codex,False,7,0.14285714285714285,0.0,2.0794415416798357
spcl/dace,A1,implementation_smell_density_per_kloc,51,41,10,0.830346490343869,-0.0808927801817259,0.029215508672029,0.0080262796358259,-0.1381551771789029,-0.023630383184549,-0.0072992776613638,0.0047370078283547,0.1300464870000996,-0.0165838130049392,0.0019852576822114,-0.0035417331134948,1.0398403617359344e-07,47,2.2248088814294644,0.0131091214435745,3.505754813247477e-67,2.1991150034000584,2.2505027594588705,0.0005646402884311,-0.0046484280788199,-0.0024350381481698,172703996.0,Python,544.0,6.300785794663244,9,1,Copilot,False,1,2.0,2.0,0.6931471805599453
stanfordnlp/dspy,A1,implementation_smell_density_per_kloc,38,28,10,0.7327812613577867,-0.4665294622594148,0.19507267675806,0.0224534068146185,-0.8488719087052126,-0.0841870158136171,0.0103799199490527,0.0297533355783599,0.72934136580246,-0.0479366177845326,0.0686964576826382,-0.0236321420974541,0.0005423691645279,34,1.9625819125150772,0.0971831534335036,1.641670604972014e-20,1.7721029317854102,2.153060893244745,0.0061881632110734,-0.035760941991158,-0.0115033422037502,587050620.0,Python,26818.0,10.196865870532788,10,1,OpenAI_Codex,False,5,0.0,0.0,1.791759469228055
syncfusion/maui-toolkit,A1,implementation_smell_density_per_kloc,17,8,9,0.7764775299212763,-0.3325130868226574,0.3088976634378594,0.301297364323085,-0.937952507160862,0.272926333515547,-0.2217202884778389,0.0632546260979208,0.0038751942455924,-0.3456993556297637,-0.097741221325914,0.2339287506079285,0.0003445912351024,13,1.4416667363220517,0.2023758531713411,7.77358059103346e-06,1.045010064106223,1.8383234085378803,0.0486983257870947,0.1384800320652227,0.3293774691506343,867014724.0,C#,550.0,6.311734809152915,9,1,Copilot,False,5,3.4,2.0,1.791759469228055
ucbepic/docetl,A1,implementation_smell_density_per_kloc,20,12,8,0.2240238008795649,0.0819848548601824,0.2160094470666464,0.7092750192404383,-0.3413936613904446,0.5053633711108094,0.0521133556025941,0.0401414962424034,0.2126068216908969,-0.0265639770325166,0.1307906882377049,-0.0383582840153892,0.0627181615968415,16,0.7064278306181374,0.1243839527511053,3.418429815935456e-05,0.4626352832259709,0.950220378010304,0.0191747643393882,-0.0759408221205901,-0.0007757459101883,826111692.0,Python,2444.0,7.801800401908973,6,1,Cursor,False,5,0.2,0.0,1.791759469228055
wandb/weave,A1,implementation_smell_density_per_kloc,41,31,10,0.851887641623857,-0.2015881189360672,0.0536314295490037,0.0005890314334943,-0.3067057208521146,-0.0964705170200197,0.0404444888890978,0.008449735287153,2.7232793431746756e-05,0.0238830077262779,0.0570059700519177,0.0124124890946472,3.5715578969356785e-11,37,0.7309406393256845,0.0316835674154253,1.4712730399460857e-23,0.6688408471914509,0.7930404314599182,0.0013404122320821,0.0097852811197662,0.0150396970695282,650377372.0,Python,950.0,6.85751406254539,8,1,OpenAI_Codex,False,3,1.3333333333333333,1.0,1.3862943611198906
wieslawsoltes/Dock,A1,implementation_smell_density_per_kloc,51,42,9,0.6917823450042035,0.2767714398311636,0.0936110408534258,0.0048526315889814,0.0932937997584488,0.4602490799038783,0.0706692004756405,0.0171009502889269,0.0001464601853628,0.0371513379093437,0.1041870630419374,-0.0054901573545522,0.0020303340953027,47,1.873543306302089,0.0399771474999991,4.1319537343402326e-41,1.7951880972020906,1.9518985154020876,0.0016801425311275,-0.0087832367155622,-0.0021970779935422,134182879.0,C#,1204.0,7.094234845924755,309,3,OpenAI_Codex,False,20,0.0,0.0,3.044522437723423
wieslawsoltes/Svg.Skia,A1,implementation_smell_density_per_kloc,51,43,8,0.1724242705533953,0.0225014955751123,0.1273114155556758,0.8604691163972902,-0.2270288789140121,0.2720318700642369,0.0231637522609655,0.0250217265172371,0.3593074440059152,-0.0258788317128193,0.0722063362347504,-0.0059586172213949,0.0042810733684293,47,3.105973322903896,0.0483665009177472,1.9270277949311202e-47,3.0111749811051114,3.200771664702681,0.0019846347921081,-0.0098485014139268,-0.0020687330288629,216883277.0,C#,601.0,6.400257445308821,76,1,OpenAI_Codex,False,9,0.0,0.0,2.302585092994046
wizarrrr/wizarr,A1,implementation_smell_density_per_kloc,42,33,9,0.9336930584344096,1.809061908076721,0.1875114868081175,9.161549345486806e-12,1.4415393939328105,2.1765844222206314,0.0324400859157067,0.030851298014602,0.2996708388511148,-0.0280284581929133,0.0929086300243268,0.004235031927789,0.3342218914037267,38,-0.0437478160277657,0.0806472360971327,0.5906698007901061,-0.2018163987781458,0.1143207667226144,0.0043299541656268,-0.0042516782368395,0.0127217420924177,535751429.0,Python,2081.0,7.641084249174914,8,2,OpenAI_Codex,False,2,0.0,0.0,1.0986122886681098
zenml-io/zenml,A1,implementation_smell_density_per_kloc,51,38,13,0.6419413089449927,-0.1864985901842816,0.0619642469519928,0.0041947607649759,-0.3079485142101876,-0.0650486661583756,0.0038098764644492,0.0074542574496987,0.611673208084191,-0.0108004681369603,0.0184202210658588,0.0115671444454987,3.4517585841302675e-10,47,0.9516045198290976,0.031415664705925,1.7252462053335628e-32,0.8900298170054843,1.0131792226527108,0.0014620355889575,0.008701554691142,0.0144327341998554,314197645.0,Python,4768.0,8.469891918298224,11,3,OpenAI_Codex,False,1,2.0,2.0,0.6931471805599453
