full_name,track,metric,n,n_pre,n_post,r2,level_change_coef,level_change_se,level_change_p,level_change_ci_lo,level_change_ci_hi,slope_change_coef,slope_change_se,slope_change_p,slope_change_ci_lo,slope_change_ci_hi,slope_pre_coef,slope_pre_p,dof,intercept_coef,intercept_se,intercept_p,intercept_ci_lo,intercept_ci_hi,slope_pre_se,slope_pre_ci_lo,slope_pre_ci_hi
dotnet/dotnet-api-docs,A1,design_smell_density_per_kloc,51,42,9,0.3255738125433504,0.006866459012595418,0.0030328495568226273,0.028228198807228325,0.0009220738812230683,0.012810844143967767,0.00023904359041008265,0.0005340290121393579,0.6564817952997514,-0.0008076532733830587,0.001285740454203224,-0.00024240374705666745,3.000603632804374e-05,47,0.79166452135515,0.0012484076163531627,4.508459228048885e-94,0.7892176424270978,0.7941114002832022,5.246754367400942e-05,-0.0003452401326577259,-0.000139567361455609
dotnet/maui,A1,design_smell_density_per_kloc,51,41,10,0.4957917312943123,-0.08093538361472984,0.027532486985521215,0.005082246738203131,-0.13489905810635142,-0.026971709123108256,0.0018546139876996568,0.00435533764709754,0.6721787198886712,-0.006681847800611522,0.010391075776010835,-0.0007870779421956082,0.13619127360194802,47,1.122222831869683,0.012052893347951983,5.772961579970763e-55,1.098599160907697,1.145846502831669,0.0005191460927195371,-0.0018046042839259008,0.00023044839953468448
dotnet/msbuild,A1,design_smell_density_per_kloc,51,41,10,0.813866649863756,0.028902822846580578,0.0172106745864948,0.0997198528142809,-0.004830099342949229,0.06263574503611039,-0.003455145708292053,0.0027359425937508964,0.21286470776277264,-0.00881759319204381,0.001907301775459704,0.0031481435757978954,9.87399044101017e-13,47,0.4004731519209508,0.007571404782032153,1.5547499270143965e-43,0.38563319854816774,0.41531310529373383,0.00032611797810837577,0.002508952338705479,0.0037873348128903118
dotnet/sdk,A1,design_smell_density_per_kloc,51,41,10,0.06400114088974418,-0.24008425031037503,0.26960650720587337,0.37773402636598513,-0.7685130044338868,0.2883445038131367,-0.01906278322452338,0.0429772931657849,0.6593997676252765,-0.10329827782946177,0.06517271138041503,0.005575108035868489,0.2820143335076587,47,0.9317405301488993,0.11893468954262999,4.510412674928839e-10,0.6986285386453446,1.1648525216524541,0.00512279314040051,-0.004465566519316511,0.015615782591053489
dropseed/plain,A1,design_smell_density_per_kloc,51,41,10,0.5750890175673161,0.11957549473935451,0.06884718398966833,0.08896881438923236,-0.015364985880395407,0.2545159753591044,0.023868356336931386,0.01104765899882905,0.03586512486575603,0.0022149446992264475,0.04552176797463632,-0.010317699899951792,4.4940452282380513e-10,47,0.36334425711858115,0.030573118882337037,9.154520063414516e-16,0.30342094410920056,0.42326757012796173,0.0013168551941689657,-0.012898736080522964,-0.007736663719380619
elsa-workflows/elsa-core,A1,design_smell_density_per_kloc,51,41,10,0.2616485844708403,0.6295258427365895,0.16106886055289857,0.0002968242515628343,0.3138308760529083,0.9452208094202708,-0.08950609256443622,0.025472967099742942,0.000988566034906385,-0.13943310807993237,-0.03957907704894005,-0.004163251638453325,0.17683957859787722,47,2.2294875801290672,0.07049349111054264,2.489852387687288e-33,2.0913203375524034,2.367654822705731,0.003036318286050062,-0.010114435479111446,0.001787932202204797
getsentry/sentry,A1,design_smell_density_per_kloc,50,37,13,0.9176421798857106,0.017453764313413635,0.005680478535459,0.0035599841133843657,0.0063200263839139955,0.028587502242913274,0.0016710222990062012,0.0006509419772376163,0.013573450203528814,0.0003951760236204733,0.002946868574391929,-0.0024425822998163167,2.0002443462387306e-23,46,0.22978164384234312,0.0027429108774863005,6.094862500345891e-52,0.22440553852246997,0.23515774916221627,0.00012845010929224515,-0.0026943445140291174,-0.002190820085603516
graphistry/pygraphistry,A1,design_smell_density_per_kloc,50,42,8,0.3188897389407944,-0.005305282292848988,0.038686249410375656,0.8915216844163157,-0.08113033113718528,0.0705197665514873,0.008046005407277864,0.007828187814306506,0.30940675712785964,-0.007297242708762888,0.023389253523318616,-0.0025689230262388313,0.00015165994962786547,46,0.21791568527440927,0.01526427607445608,1.6173176305694513e-18,0.18799770416847536,0.24783366638034318,0.0006221173414211687,-0.003788273015424322,-0.0013495730370533406
ikamensh/flynt,A1,design_smell_density_per_kloc,51,42,9,0.6812531194048073,-0.16495754593522824,0.04017665657551189,0.0001594340248525044,-0.24370379282323157,-0.08621129904722492,-0.01723775372287828,0.006713055479687159,0.0134749356389558,-0.030395342463065113,-0.004080164982691448,0.004697300097690139,5.3393469447404255e-09,47,0.22009908113110452,0.015693210292582284,2.0466596753481936e-18,0.18934038895764324,0.2508577733045658,0.0006595475593274116,0.0034045868814084118,0.005990013313971866
janbjorge/pgqueuer,A1,design_smell_density_per_kloc,23,14,9,0.3687048510331419,0.058527288830491866,0.11186247210051031,0.6068785763881503,-0.16072315648650837,0.2777777341474921,0.023666304474502856,0.018436585475855072,0.21469605004315495,-0.012469403058173085,0.0598020120071788,-0.023666304474502825,0.011286297775324984,19,0.25193798437729154,0.06466777134254,0.0009719088207620458,0.12518915254591315,0.37868681620866995,0.008435524428272438,-0.040199932353916806,-0.007132676595088847
keephq/keep,A1,design_smell_density_per_kloc,37,28,9,0.15918683937242162,-0.05818128210604087,0.038101807552324174,0.1362910345546127,-0.13286082490859624,0.016498260696514513,-0.0021697906565884954,0.006305753710109048,0.7329564408893351,-0.014529067928402228,0.010189486615225238,0.0017609269358191296,0.1269076547185472,33,0.07888877439952517,0.017737557854857068,9.297612401030342e-05,0.04412316100400532,0.11365438779504503,0.0011245319839034507,-0.00044315575263163386,0.003965009624269893
langbot-app/LangBot,A1,design_smell_density_per_kloc,39,29,10,0.2559267868502131,0.09025858363851945,0.05967208006850592,0.13936532615610303,-0.026698693295752154,0.20721586057279107,-0.02022709902620749,0.008869132951734608,0.028771269337663514,-0.03761059961160732,-0.002843598440807657,0.003755668363848838,0.039318300222297424,35,0.2577760437014791,0.02858888409852299,1.183507494163469e-10,0.20174183086837405,0.31381025653458416,0.0017541798071041865,0.0003174759419246327,0.007193860785773044
langchain-ai/langgraph,A1,design_smell_density_per_kloc,31,22,9,0.07812825379245536,0.12376995877505424,0.15207654717944286,0.4228415346751048,-0.17430007369665373,0.42183999124676225,0.006242569211742245,0.02448491659536515,0.8006893365435575,-0.041747867315173444,0.054233005738657934,-0.009262099895964219,0.14524342641492752,27,0.1763433320752469,0.07577866199634957,0.02770547756914869,0.027817154562401747,0.3248695095880921,0.006175137877595488,-0.021365370136051373,0.0028411703441229372
mangiucugna/json_repair,A1,design_smell_density_per_kloc,30,20,10,-inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
microsoft/PowerToys,A1,design_smell_density_per_kloc,51,41,10,0.3073760336322626,0.010940429870821321,0.0451792266811163,0.8097126827393512,-0.07761085442416663,0.09949171416580926,0.0012511148381200228,0.0073820711659262905,0.8661463165316464,-0.013217744647095507,0.015719974323335554,-0.0031964842544148476,0.0006921235329628025,47,1.3575062967622764,0.02042902839213736,3.933708716480398e-48,1.3174654011136873,1.3975471924108656,0.0008799256710951225,-0.004921138569761288,-0.0014718299390684075
microsoft/WinUI-Gallery,A1,design_smell_density_per_kloc,51,43,8,0.8127424466662336,0.01602265994077674,0.03326895711577849,0.6323180338045459,-0.0491844960061491,0.08122981588770259,0.0007753507767065019,0.007120074663825256,0.9137482320002771,-0.013179995564390999,0.014730697117804004,0.005937771649345914,6.193126551266611e-14,47,0.8776650926013225,0.013762963060327066,2.6668699081717674e-47,0.8506896850030815,0.9046405001995635,0.0005647391234374305,0.004830882967408551,0.007044660331283278
microsoft/autogen,A1,design_smell_density_per_kloc,49,39,10,0.5184197282166143,0.07473263613768975,0.031820141751251356,0.02329699676383481,0.012365158305237094,0.1371001139701424,-0.0006304009719600785,0.005030280588667677,0.9008274493992187,-0.010489750925748725,0.009228948981828569,-0.003988089457817721,3.4199970122012845e-08,45,0.17239830966310352,0.01406106578501871,6.057855307879569e-16,0.14483862072446685,0.19995799860174018,0.0006000793291431709,-0.005164244942938335,-0.0028119339726971056
microsoft/fluentui-blazor,A1,design_smell_density_per_kloc,51,42,9,0.5384669856656208,-4.286930313718085,4.326004901248534,0.3267759783498215,-12.76589992016521,4.192039292729041,-0.6177123291946961,0.7164294956309334,0.3929502895608687,-2.0219141406313255,0.7864894822419334,0.4896741724923244,9.505454349049288e-09,47,5.159160431858023,1.6748079572356984,0.003448943336272541,1.8765368356760543,8.441784028039992,0.07038811562087197,0.3517134658754154,0.6276348791092334
microsoft/magentic-ui,A1,design_smell_density_per_kloc,16,6,10,0.6511723922390372,-0.03648119206424439,0.022257373683535843,0.12713450373075844,-0.08010564448397464,0.0071432603554858615,0.01048252554531575,0.005593707618212641,0.08547944324583968,-0.0004811413863810253,0.021446192477012526,9.974659986866641e-18,0.9999999999999984,12,0.08730574471800244,0.015326364434551461,9.968884465557713e-05,0.05726607042628158,0.1173454190097233,0.005092464793779964,-0.009981230995808719,0.00998123099580874
microsoft/perfview,A1,design_smell_density_per_kloc,51,41,10,0.7879068326006996,-0.012852290418565103,0.00995017111738942,0.20278909194654696,-0.03235462580864837,0.00665004497151816,-0.0033037377499128616,0.0015744285377063327,0.04127345838894685,-0.006389617683817274,-0.00021785781600844973,0.002242009758281552,7.603402585866855e-16,47,1.4663435067377766,0.004357048933184926,3.8255931894325935e-81,1.4578036908287342,1.474883322646819,0.00018766821078982808,0.001874180065133489,0.0026098394514296147
microsoft/testfx,A1,design_smell_density_per_kloc,51,41,10,0.6598694131553797,0.058032976796623524,0.06544963407048239,0.3797651270458682,-0.07024830598152196,0.18631425957476902,0.009812390802217855,0.010374333995081086,0.349071073751122,-0.010521303828141072,0.030146085432576783,-0.01026801513006255,9.011097675192276e-11,47,0.4859028399118539,0.02870976978835933,1.2542869150334374e-21,0.4296316911266696,0.5421739886970381,0.001236596423632725,-0.012691744120382691,-0.007844286139742408
microsoft/vstest,A1,design_smell_density_per_kloc,51,42,9,0.7697613762502465,-0.023519028702377782,0.010969223710400678,0.0372286025399872,-0.04501870717476311,-0.0020193502299924553,-0.0022096130649138387,0.001895126302212828,0.24951940971475195,-0.005924060617250981,0.001504834487423304,0.0022012380896258696,1.1023483281378234e-15,47,0.29063937082346714,0.004430265127648807,7.142157410550851e-48,0.2819560511732755,0.2993226904736588,0.00018619329618588238,0.00183629922910154,0.002566176950150199
mlflow/mlflow,A1,design_smell_density_per_kloc,51,41,10,0.23811742261106827,0.004456210106859966,0.003960221781993955,0.2661998114137981,-0.0033058245858481857,0.012218244799568116,0.001102956077033474,0.0006305184014302497,0.08676971525355653,-0.0001328599897698153,0.002338772143836763,-0.00017633797283650958,0.02323000536068021,47,0.041684250196808624,0.0017448867716202186,6.180590588951917e-28,0.038264272124432994,0.045104228269184254,7.515632334692139e-05,-0.0003236443665964755,-2.903157907654366e-05
mrwadams/stride-gpt,A1,design_smell_density_per_kloc,35,23,12,-inf,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
netket/netket,A1,design_smell_density_per_kloc,51,41,10,0.6500625886160836,-0.008663789569436942,0.009913764084745636,0.386608021037927,-0.02809476717553839,0.010767188036664503,0.0027200069290343647,0.0016082752296472558,0.09740937613476722,-0.0004322125210742566,0.005872226379142986,-0.0013645615839838457,5.412259352134846e-09,47,0.14208916415874082,0.004450715739572895,1.633018339754712e-33,0.13336576130917793,0.1508125670083037,0.0001917026575529447,-0.0017402987927876174,-0.000988824375180074
nkdAgility/azure-devops-migration-tools,A1,design_smell_density_per_kloc,51,41,10,0.8558001913350723,-0.09506761010733933,0.07768010129637434,0.22711448415166735,-0.24732060864823305,0.05718538843355439,-0.04124156664108452,0.012327368581986069,0.001621357622472261,-0.06540320906177721,-0.017079924220391826,-0.010623366772691144,3.6673202963723876e-09,47,5.415135662373946,0.034114567185988806,8.086933475469381e-66,5.348271110689408,5.482000214058484,0.0014693935927370862,-0.013503378214455833,-0.007743355330926455
onnx/onnx,A1,design_smell_density_per_kloc,51,42,9,0.24380856216120717,-0.055875062486965485,0.02949595501071543,0.06434375637365981,-0.11368713430796773,0.001937009334036753,-0.0001236448867965607,0.00525370469392961,0.9813233182229456,-0.010420906086898595,0.010173616313305473,0.001991343671172553,0.00034728183717151935,47,0.07153947354873286,0.012281664113523294,4.949916291169268e-07,0.047467411886227204,0.09561153521123851,0.000516168549298169,0.0009796533145481417,0.0030030340277969643
onyx-dot-app/onyx,A1,design_smell_density_per_kloc,35,21,14,0.15160843820602365,0.009504472949781042,0.06911052438275081,0.8915046594624718,-0.12595215484041053,0.14496110073997262,-0.016958813814849035,0.00758476128609615,0.03269560970746193,-0.03182494593559749,-0.0020926816941005816,0.006190227825908537,0.09704906884467672,31,0.19054706805915897,0.042443071577146906,9.223648931526677e-05,0.10735864776795104,0.2737354883503669,0.0036176446457242906,-0.0009003556797110724,0.013280811331528147
pardeike/Harmony,A1,design_smell_density_per_kloc,51,41,10,0.22440038868072,-0.09151556695395206,0.040159849488774914,0.027266728391856426,-0.1702288719519509,-0.012802261955953229,-0.00215085780532346,0.006296034203335346,0.7341588380746724,-0.014491084843860738,0.010189369233213818,0.001909618071772432,0.014286212068048126,47,0.938907133518479,0.0174235466723069,6.569212199793482e-44,0.9047569820407575,0.9730572849962005,0.0007504725973354408,0.0004386917809949681,0.003380544362549896
peass-ng/PEASS-ng,A1,design_smell_density_per_kloc,51,42,9,0.6659334032346046,-0.016960945264948752,0.007435390349728883,0.02711773302402831,-0.031534310350417365,-0.002387580179480141,0.008806560326056322,0.0012485685275307045,6.7851217363926125e-09,0.006359366012096142,0.011253754640016503,-8.96017656573171e-05,0.46875318890338125,47,0.48352146363897464,0.0029187973384889104,1.0909818207219041e-66,0.4778006208555364,0.4892423064224129,0.00012266997159157645,-0.00033003490997680695,0.00015083137866217272
pytorch/pytorch,A1,design_smell_density_per_kloc,22,13,9,0.46081499667515724,-0.0010850213420334758,0.0010342881669992505,0.30803653513010554,-0.0031122261493520065,0.0009421834652850551,-0.0005299652767051193,0.00017502789851482262,0.007232762841525368,-0.0008730199577941716,-0.00018691059561606698,0.0003205659300547966,0.0017509218880790633,18,0.054306641554763155,0.0006177294838144518,3.6652748665267204e-25,0.05309589176648683,0.05551739134303948,8.734188069593278e-05,0.00014937584389076837,0.0004917560162188249
reflex-dev/reflex,A1,design_smell_density_per_kloc,40,29,11,0.11695876607439992,-0.031196779881885215,0.05785595907873131,0.5930582043858627,-0.14459445967619858,0.08220089991242815,0.012000294763925223,0.008270389182144346,0.15543984251682144,-0.004209668033077693,0.02821025756092814,-0.002975738909090667,0.12180308613410455,36,0.343952134954532,0.03063770308997496,2.5865210062513086e-13,0.28390223689818106,0.4040020330108829,0.0018779087488075953,-0.006656440056753554,0.0007049622385722201
roboflow/inference,A1,design_smell_density_per_kloc,31,21,10,0.13676304505485304,0.006990934342288164,0.007237352053815445,0.3426412495406035,-0.007194275683190109,0.021176144367766436,0.00108050781884114,0.0010919755740541749,0.331204703889806,-0.001059764306305043,0.0032207799439873228,-0.00045403102840689763,0.1930229104952203,27,0.017131901741522633,0.003977448716069924,0.00019547742469206686,0.009336102258025582,0.024927701225019683,0.00034009699501834936,-0.0011206211386428624,0.00021255908182906715
spcl/dace,A1,design_smell_density_per_kloc,51,41,10,0.4870114517660751,-0.01308814565942423,0.011161454852812178,0.24685743006341052,-0.0349645971709361,0.00878830585208764,-0.00224368271578478,0.001809720296406109,0.22120574902968715,-0.005790734496740753,0.0013033690651711935,0.0013725308178355997,7.587368669652424e-08,47,0.06614566029224613,0.005008191669535187,1.9674711482973558e-17,0.05632960461995716,0.07596171596453509,0.00021571443982548025,0.0009497305157776584,0.001795331119893541
stanfordnlp/dspy,A1,design_smell_density_per_kloc,38,28,10,0.6220201504188722,-0.1351001106985027,0.04817751346232405,0.008277280357019275,-0.22952803708465785,-0.04067218431234755,-0.024414305911342707,0.007348244506601579,0.0021424332953408126,-0.0388168651442818,-0.010011746678403613,0.01036644362037497,8.441940195840156e-08,34,-0.011223360105978703,0.024001529894730755,0.6430467830463292,-0.05826635869965098,0.03581963848769358,0.0015283038166247409,0.007370968139790478,0.013361919100959461
syncfusion/maui-toolkit,A1,design_smell_density_per_kloc,17,8,9,0.9466442229572793,0.011612981775276204,0.010231149129309091,0.2768447005935594,-0.008440070518169614,0.031666034068722024,0.018086118263563208,0.002095087109186583,9.626524109525469e-07,0.013979747529557504,0.022192488997568913,-0.01690457477896629,1.0410345985690868e-07,13,0.7514553985094198,0.006702988656253398,8.497305946323649e-21,0.7383175407431631,0.7645932562756764,0.0016129608360591426,-0.02006597801764221,-0.01374317154029037
ucbepic/docetl,A1,design_smell_density_per_kloc,20,12,8,0.5021423214218926,-0.05699734980609394,0.024979438862664665,0.03653001444370652,-0.10595704997691668,-0.008037649635271198,-0.008227598012420928,0.00464198239873106,0.09536027875248264,-0.017325883513933805,0.0008706874890919494,0.005688152363517573,0.02075256455473275,16,0.028722849224088576,0.014383821566304815,0.06314002292018603,0.0005305589541311391,0.056915139494046016,0.002217379193484858,0.0013420891442872509,0.010034215582747894
vllm-project/vllm,A1,design_smell_density_per_kloc,37,27,10,0.19714463314630248,-0.02778122048337591,0.0970290955827804,0.776424090051507,-0.2179582478256255,0.16239580685887367,0.0050348106394699265,0.01478937853273422,0.7356872590491538,-0.023952371284689144,0.034021992563629,-0.005714219733580354,0.0869609551801331,33,0.3170785470641774,0.04922212218686935,2.644170303295242e-07,0.22060318757791345,0.41355390655044133,0.0032390557386801177,-0.012062768981393385,0.0006343295142326767
wandb/weave,A1,design_smell_density_per_kloc,41,31,10,0.5584420391478275,0.005118007176660163,0.018502927167437122,0.783622573264162,-0.031147730071516593,0.041383744424836916,-0.004075624806263293,0.002915171904180941,0.17041628900348615,-0.009789361738457937,0.001638112125931351,-0.0017236723625589398,0.0006449082207231658,37,0.1489619606448267,0.010930880366642939,5.3781323854697e-16,0.12753743512620652,0.17038648616344687,0.00046244431880929424,-0.0026300632274251566,-0.0008172814976927231
wieslawsoltes/Dock,A1,design_smell_density_per_kloc,51,42,9,0.7988745163364794,0.1610053486843936,0.07694682222989555,0.04182706025464218,0.010189577113798337,0.31182112025498887,0.05635321001818478,0.014056715637898886,0.00021658959734436182,0.028802047367902966,0.08390437266846659,0.004105676102631185,0.004641948148642602,47,1.1325936417252855,0.0328605945826119,5.154818279355178e-35,1.0681868763433662,1.197000407107205,0.0013810510756523346,0.0013988159943526092,0.00681253621090976
wieslawsoltes/Svg.Skia,A1,design_smell_density_per_kloc,51,43,8,0.46112484425508227,0.011496944372660963,0.07712237112015402,0.8821330225512675,-0.1396629030228409,0.16265679176816283,-0.029118864151309397,0.015157595020891541,0.060799420054772374,-0.05882775039225682,0.0005900220896380252,-0.0034652023883564535,0.0059350516110438225,47,1.3677360820914573,0.02929933044323514,4.9516106641169e-41,1.3103093944227164,1.425162769760198,0.001202246792299616,-0.0058216061012637006,-0.001108798675449206
wizarrrr/wizarr,A1,design_smell_density_per_kloc,42,33,9,0.8286466808993902,0.6045854077056512,0.06140466486422118,5.2472462868302666e-12,0.48423226457177765,0.7249385508395246,-0.06009387621630128,0.010102920346162189,6.705511134781568e-07,-0.07989560009477917,-0.04029215233782339,0.002117515963894527,0.1435955839954162,38,-0.021873908013882573,0.026409670090439354,0.4126987420760224,-0.0736368613911437,0.02988904536337856,0.001417936516549697,-0.0006616396085428787,0.004896671536331933
writer/writer-framework,A1,design_smell_density_per_kloc,49,39,10,0.06524085154430004,-0.3095354831970435,0.24739274757489532,0.21733076130231294,-0.7944252684438383,0.17535430204975133,0.0006499556416577526,0.038729961411336083,0.9866849338307321,-0.07526076872456097,0.07656068000787647,0.005978756738299021,0.2351674389755219,45,0.198179486711744,0.10988678549867294,0.07800904480225887,-0.01719861286565494,0.41355758628914296,0.004968793034104144,-0.0037600776085451003,0.015717591085143142
zenml-io/zenml,A1,design_smell_density_per_kloc,51,38,13,0.7724104315090617,-0.13265786274931884,0.045160088861384305,0.005111755320136629,-0.2211716369176321,-0.0441440885810056,-0.016360861137531976,0.005432728474612829,0.004174489154858454,-0.027009008947773118,-0.005712713327290833,0.01275728747246699,7.039382775723123e-16,47,0.10428041955693643,0.022896013097007437,3.7258397332781295e-05,0.059404233886801855,0.149156605227071,0.0010655444125219626,0.010668820423923944,0.014845754521010036
3rdIteration/btcrecover,A1,implementation_smell_density_per_kloc,51,43,8,0.7990288851023535,-0.03364133960550447,0.03627645396290874,0.35847752430895186,-0.1047431893728056,0.03746051016179666,-0.004324573255229916,0.007471994888869441,0.565507238464403,-0.01896968323741402,0.010320536726954186,0.006989643137015479,1.2006123393568127e-15,47,0.9300144298792866,0.014443217873113128,1.6997269116200194e-47,0.9017057228479849,0.9583231369105883,0.0005926521901951498,0.005828044844232986,0.008151241429797973
567-labs/instructor,A1,implementation_smell_density_per_kloc,33,21,12,0.07763618228086022,-0.21488431330152155,0.15169163720868667,0.16725697186938848,-0.5121999222305474,0.08243129562750431,0.01929462630119473,0.018605634603852856,0.3082914108736577,-0.01717241752235687,0.05576167012474633,0.0010173670323859482,0.89112279208485,29,0.9371289081076366,0.08642090159181606,1.0182127614657018e-11,0.7677439409876772,1.106513875227596,0.0073673594467465265,-0.013422657483237243,0.015457391548009139
AgentOps-AI/agentops,A1,implementation_smell_density_per_kloc,31,16,15,0.7752880530995921,0.6888776100011338,0.2055947124829507,0.002392822719580864,0.28591197353455045,1.0918432464677172,-0.07690860614372788,0.023070609400669045,0.0024986059007621668,-0.12212700056903922,-0.03169021171841655,0.050798237865879975,0.0028675099624065354,27,0.5495998461070832,0.13647267512666866,0.0004118511958309214,0.28211340285881265,0.8170862893553539,0.015491039635528565,0.020435800180243987,0.08116067555151596
Albeoris/Memoria,A1,implementation_smell_density_per_kloc,51,41,10,0.3059771941811972,-0.04231803633073323,0.021945667434074553,0.059869749194531766,-0.08533154450151935,0.0006954718400528914,-0.001702014871454873,0.0036299189700912866,0.6413194677825571,-0.008816656052833795,0.0054126263099240485,-8.899783972597848e-05,0.837920829827385,47,2.291508146780565,0.010045381036617097,3.277709436628404e-73,2.2718191999487956,2.3111970936123343,0.00043267787779146047,-0.000937046480197241,0.000759050800745284
Azure/azure-cosmos-dotnet-v3,A1,implementation_smell_density_per_kloc,51,41,10,0.5852766277088464,-0.03869194332157659,0.013146489591142774,0.005034009806693898,-0.06445906292021643,-0.012924823722936754,-0.0059771832858014,0.002089859020047284,0.006299188161394197,-0.010073306965094078,-0.0018810596065087235,0.0017757872814705544,5.217324393707309e-09,47,2.151086459450367,0.005783443195884431,3.486015986382086e-83,2.1397509107864336,2.1624220081143,0.0002491063225179004,0.0012875388893354696,0.002264035673605639
Azure/azure-functions-core-tools,A1,implementation_smell_density_per_kloc,51,41,10,0.6150496794381091,-0.32935634513661677,0.09134872902770011,0.0007512696305680553,-0.5083998540309089,-0.15031283624232455,-0.03665258121760248,0.014616369276549189,0.01566652145176989,-0.0653006649996389,-0.008004497435566072,0.01360224898193385,4.945736698513986e-10,47,2.329281360083963,0.04044911194013482,3.037147948838648e-45,2.250001100681299,2.408561619486627,0.0017422371385426882,0.01018746419039018,0.01701703377347752
Azure/data-api-builder,A1,implementation_smell_density_per_kloc,51,41,10,0.7042403585874555,0.0910763163284535,0.04764048030979246,0.062016713338488794,-0.0022990250787397193,0.18445165773564673,0.009427951513561244,0.007536841880537677,0.2171567141999335,-0.005344258572292603,0.024200161599415092,0.003658078183625033,0.00017755557336609752,47,0.521919432136032,0.020857338449301856,8.16714841043882e-29,0.4810390487754003,0.5627998154966636,0.0008983739794166407,0.0018972651839684173,0.005418891183281649
BerriAI/litellm,A1,implementation_smell_density_per_kloc,32,19,13,0.5310380180065374,-0.39125623783256425,0.16623132504901303,0.025839415871195988,-0.7170696349286299,-0.0654428407364987,-0.08175081661035687,0.019847240181442963,0.00030517107580905567,-0.12065140736598506,-0.04285022585472866,0.05172604372003212,1.2373754961188676e-05,28,0.8791493153691395,0.10318766728256733,2.913496705009455e-09,0.6769014874953075,1.0813971432429714,0.009768165711945935,0.03258043892461808,0.07087164851544615
Blaizzy/mlx-vlm,A1,implementation_smell_density_per_kloc,23,13,10,0.9557637038403329,0.03253501394136426,0.08742940703151074,0.7139149896998944,-0.1388266238403968,0.20389665172312532,0.02097418456773785,0.013743420230438348,0.1434534591408095,-0.005962919083921311,0.04791128821939701,0.055251153547926916,7.892153653305322e-07,19,0.19410030723179858,0.054490310590908475,0.002080203594754878,0.08729929847361798,0.30090131598997916,0.007685439990773912,0.04018769116601005,0.07031461592984378
DaveSkender/Stock.Indicators,A1,implementation_smell_density_per_kloc,51,42,9,0.4532435151939055,0.39656259989627385,0.3182514573894307,0.21891533395107482,-0.22721025658701033,1.020335456379558,0.02562320853105477,0.053029697122646595,0.6312069825745501,-0.07831499782933254,0.1295614148914421,-0.031125043888867,2.9468602944439345e-07,47,5.69278242658919,0.12396831684406322,1.0540145584771032e-40,5.449804525574826,5.935760327603554,0.005210087629239017,-0.04133681564217547,-0.020913272135558526
EduardoPires/EquinoxProject,A1,implementation_smell_density_per_kloc,51,41,10,0.7255998029892212,-0.1043536807941941,0.0667951943039025,0.12492789116753054,-0.235272261629843,0.026564900041454786,0.008963414490514071,0.010567967883748364,0.40064330121396735,-0.011749802561632721,0.029676631542660863,-0.008963414490514196,5.459105744949714e-09,47,1.7240247296829476,0.0292456291861291,1.0253950658884946e-45,1.6667032964781345,1.7813461628877607,0.0012596771316891451,-0.011432381668624921,-0.0064944473124034716
Kiln-AI/Kiln,A1,implementation_smell_density_per_kloc,19,10,9,0.5532960451792008,0.053532114544798226,0.2331786181087882,0.8215226742659452,-0.40349797694842665,0.510562206038023,-0.07755753324751805,0.04267372670803809,0.0891762663387491,-0.16119803759527268,0.006082971100236603,0.07421553966130301,0.01747524791035137,15,0.34017415959241687,0.14781369421656687,0.03612842345986071,0.05045931892794581,0.629889000256888,0.0277952054154865,0.019736937046949475,0.12869414227565654
MervinPraison/PraisonAI,A1,implementation_smell_density_per_kloc,23,14,9,0.28097050487094466,-0.9992342792436738,0.5713864433701505,0.09646560088941775,-2.1191517082491687,0.12068314976182115,0.24272047910844854,0.09338488183691866,0.01761748422516839,0.059686110708087964,0.4257548475088091,-0.0345641813819958,0.3928247506152757,19,1.5288219144960928,0.33259367974251225,0.00019694435302647714,0.8769383022007688,2.180705526791417,0.03952949365464186,-0.11204198894509385,0.04291362618110225
NethermindEth/nethermind,A1,implementation_smell_density_per_kloc,51,42,9,0.1994865716268882,0.010352853039524755,0.06530755653931672,0.8747226464842253,-0.11764995777753602,0.13835566385658554,0.005176611135331157,0.011797968154606962,0.662837642929728,-0.01794740644769849,0.028300628718360803,0.0022910468938195853,0.053980737196838255,47,3.0532978949511644,0.027580286776368562,1.7522865486535424e-58,2.9992405328694822,3.1073552570328467,0.0011591325477554976,1.9147100218809988e-05,0.00456294668742036
NewFuture/DDNS,A1,implementation_smell_density_per_kloc,51,42,9,0.9601497686418776,-0.16093596989087547,0.014697462174661243,1.5795197922585157e-14,-0.18974299575321152,-0.13212894402853942,-0.02043500499556654,0.002742428503778448,1.6961405237943527e-09,-0.025810164862972298,-0.01505984512816078,-0.000427329689803726,0.11944636516807795,47,0.5220510371693988,0.006411016168776343,3.0221834381345636e-52,0.5094854454785972,0.5346166288602004,0.00026943945745273184,-0.0009554310264110804,0.00010077164680362839
