repo_id,full_name,language,track,window_start,window_end,relative_position,pr_number,pr_id,title,state,created_at,closed_at,merged_at,comments,html_url,is_undersampled
283046497.0,airbytehq/airbyte,Python,B1,2025-06-01,2025-06-02,,61298,3106309628,🐙 source-rentcast: run up-to-date pipeline [2025-06-14],closed,2025-06-01T00:46:05Z,2025-06-16T18:43:36Z,2025-06-16T18:43:36Z,3,https://github.com/airbytehq/airbyte/pull/61298,False
283046497.0,airbytehq/airbyte,Python,B1,2025-06-01,2025-06-02,,61299,3106310321,🐙 source-smaily: run up-to-date pipeline [2025-06-21],closed,2025-06-01T00:46:34Z,2025-06-21T18:12:51Z,2025-06-21T18:12:51Z,3,https://github.com/airbytehq/airbyte/pull/61299,False
283046497.0,airbytehq/airbyte,Python,B1,2025-06-01,2025-06-02,,61300,3106311139,🐙 source-retailexpress-by-maropost: run up-to-date pipeline [2025-06-14],closed,2025-06-01T00:47:02Z,2025-06-16T18:43:31Z,2025-06-16T18:43:31Z,3,https://github.com/airbytehq/airbyte/pull/61300,False
283046497.0,airbytehq/airbyte,Python,B1,2025-07-01,2025-07-02,,62457,3190273502,chore: better CDK PR tests,closed,2025-07-01T00:38:35Z,2025-07-07T16:31:31Z,2025-07-07T16:31:31Z,10,https://github.com/airbytehq/airbyte/pull/62457,False
283046497.0,airbytehq/airbyte,Python,B1,2025-07-01,2025-07-02,,62459,3190701150,DO no merger : see if only running S3V2WriteTestCsvUncompressed passes on CI,closed,2025-07-01T05:02:28Z,2025-07-01T18:01:19Z,,3,https://github.com/airbytehq/airbyte/pull/62459,False
283046497.0,airbytehq/airbyte,Python,B1,2025-07-01,2025-07-02,,62461,3192254477,🐛Source-Paddle - Added constant retry - API docs state wait 60 seconds,closed,2025-07-01T12:17:53Z,2025-07-01T17:22:52Z,2025-07-01T17:22:52Z,3,https://github.com/airbytehq/airbyte/pull/62461,False
283046497.0,airbytehq/airbyte,Python,B1,2025-07-01,2025-07-02,,62466,3192840682,Update snowflake precision,closed,2025-07-01T14:58:58Z,2026-04-30T16:50:06Z,,4,https://github.com/airbytehq/airbyte/pull/62466,False
283046497.0,airbytehq/airbyte,Python,B1,2025-07-01,2025-07-02,,62469,3193277044,Bump pillow from 11.2.1 to 11.3.0 in /airbyte-integrations/connectors/source-microsoft-onedrive,closed,2025-07-01T17:31:36Z,2026-04-30T16:54:24Z,,5,https://github.com/airbytehq/airbyte/pull/62469,False
283046497.0,airbytehq/airbyte,Python,B1,2025-07-01,2025-07-02,,62470,3193320648,docs(source-oracle): Improve Oracle DB connector documentation,closed,2025-07-01T17:47:45Z,2025-07-01T20:13:37Z,2025-07-01T20:13:37Z,9,https://github.com/airbytehq/airbyte/pull/62470,False
283046497.0,airbytehq/airbyte,Python,B1,2025-07-01,2025-07-02,,62471,3193357643,docs(destination-bigquery): Add comprehensive incremental sync documentation,closed,2025-07-01T17:58:23Z,2025-07-01T20:26:44Z,,4,https://github.com/airbytehq/airbyte/pull/62471,False
283046497.0,airbytehq/airbyte,Python,B1,2025-07-01,2025-07-02,,62472,3193589384,Move stuff,closed,2025-07-01T19:32:55Z,2025-07-01T20:03:59Z,,3,https://github.com/airbytehq/airbyte/pull/62472,False
283046497.0,airbytehq/airbyte,Python,B1,2025-07-01,2025-07-02,,62474,3193701704,Bmoric/ch v2 in ch v1,closed,2025-07-01T20:22:35Z,2025-07-24T20:54:46Z,,6,https://github.com/airbytehq/airbyte/pull/62474,False
283046497.0,airbytehq/airbyte,Python,B1,2025-07-01,2025-07-02,,62475,3193709640,fix(source-track-pms): update base docker image sha to allow connector to be published,closed,2025-07-01T20:25:57Z,2025-07-02T00:15:26Z,2025-07-02T00:15:26Z,3,https://github.com/airbytehq/airbyte/pull/62475,False
283046497.0,airbytehq/airbyte,Python,B1,2025-08-01,2025-08-02,,64153,3282094480,fix: update slack following most_recent_record breaking change,closed,2025-08-01T00:38:36Z,2025-08-01T14:12:55Z,,4,https://github.com/airbytehq/airbyte/pull/64153,False
283046497.0,airbytehq/airbyte,Python,B1,2025-08-01,2025-08-02,,64155,3282516324,chore: remove out-of-date/unused dagger JVM build code.,closed,2025-08-01T04:36:42Z,2025-08-01T16:13:45Z,2025-08-01T16:13:45Z,2,https://github.com/airbytehq/airbyte/pull/64155,False
283046497.0,airbytehq/airbyte,Python,B1,2025-08-01,2025-08-02,,64160,3284289594,feat(source-slack) unwrap to manifest only,closed,2025-08-01T15:22:00Z,2025-09-11T09:54:46Z,2025-09-11T09:54:45Z,7,https://github.com/airbytehq/airbyte/pull/64160,False
283046497.0,airbytehq/airbyte,Python,B1,2025-08-01,2025-08-02,,64161,3284577626,feat: allow null values in primary key fields for MotherDuck destination,closed,2025-08-01T17:05:43Z,2025-08-08T21:49:46Z,2025-08-08T21:49:46Z,8,https://github.com/airbytehq/airbyte/pull/64161,False
283046497.0,airbytehq/airbyte,Python,B1,2025-08-01,2025-08-02,,64162,3284715764,[DO NOT MERGE] (source-faker): publish test,closed,2025-08-01T18:00:47Z,2025-08-04T21:58:12Z,,3,https://github.com/airbytehq/airbyte/pull/64162,False
283046497.0,airbytehq/airbyte,Python,B1,2025-08-01,2025-08-02,,64163,3284719842,Cdk data flow spike,closed,2025-08-01T18:02:45Z,2025-08-05T17:03:46Z,2025-08-05T17:03:46Z,11,https://github.com/airbytehq/airbyte/pull/64163,False
283046497.0,airbytehq/airbyte,Python,B1,2025-08-01,2025-08-02,,64164,3284804573,move metadata validation from airbyte-ci into vanilla GHA,closed,2025-08-01T18:38:49Z,2025-08-04T19:31:54Z,2025-08-04T19:31:54Z,8,https://github.com/airbytehq/airbyte/pull/64164,False
283046497.0,airbytehq/airbyte,Python,B1,2025-08-01,2025-08-02,,64165,3284876334,Docs connector builder schema second pass,closed,2025-08-01T19:07:04Z,2025-08-06T23:35:04Z,2025-08-06T23:35:04Z,3,https://github.com/airbytehq/airbyte/pull/64165,False
283046497.0,airbytehq/airbyte,Python,B1,2025-08-01,2025-08-02,,64166,3285099543,Update contribution guidelines in docs for previous versions,closed,2025-08-01T20:48:45Z,2026-04-30T17:02:30Z,,3,https://github.com/airbytehq/airbyte/pull/64166,False
283046497.0,airbytehq/airbyte,Python,B1,2025-08-01,2025-08-02,,64167,3285161801,Note about rejected record stats,closed,2025-08-01T21:20:19Z,2025-08-01T22:11:50Z,2025-08-01T22:11:50Z,2,https://github.com/airbytehq/airbyte/pull/64167,False
283046497.0,airbytehq/airbyte,Python,B1,2025-09-01,2025-09-02,,65629,3371853651,🐛 fix(destination-google-sheets): Fix accumulating blank rows in destination,closed,2025-09-01T08:57:40Z,2026-04-30T16:52:10Z,,9,https://github.com/airbytehq/airbyte/pull/65629,False
283046497.0,airbytehq/airbyte,Python,B1,2025-09-01,2025-09-02,,65631,3374856785,Update AirbyteTypeToMssqlType.kt,closed,2025-09-02T07:53:02Z,2026-04-30T16:50:28Z,,8,https://github.com/airbytehq/airbyte/pull/65631,False
283046497.0,airbytehq/airbyte,Python,B1,2025-09-01,2025-09-02,,65632,3375367807,🐙 source-boldsign: run up-to-date pipeline [2025-09-30],closed,2025-09-02T10:13:55Z,2025-09-30T16:19:09Z,2025-09-30T16:19:09Z,4,https://github.com/airbytehq/airbyte/pull/65632,False
283046497.0,airbytehq/airbyte,Python,B1,2025-09-01,2025-09-02,,65633,3375371417,🐙 source-airtable: run up-to-date pipeline [2025-10-14],closed,2025-09-02T10:15:07Z,2025-10-14T20:34:51Z,2025-10-14T20:34:51Z,4,https://github.com/airbytehq/airbyte/pull/65633,False
283046497.0,airbytehq/airbyte,Python,B1,2025-09-01,2025-09-02,,65634,3375372613,🐙 source-7shifts: run up-to-date pipeline [2025-10-14],closed,2025-09-02T10:15:30Z,2025-10-14T20:34:48Z,2025-10-14T20:34:48Z,4,https://github.com/airbytehq/airbyte/pull/65634,False
283046497.0,airbytehq/airbyte,Python,B1,2025-09-01,2025-09-02,,65635,3375386520,🐙 source-bigmailer: run up-to-date pipeline [2025-09-09],closed,2025-09-02T10:20:03Z,2025-09-09T12:29:53Z,2025-09-09T12:29:53Z,3,https://github.com/airbytehq/airbyte/pull/65635,False
283046497.0,airbytehq/airbyte,Python,B1,2025-09-01,2025-09-02,,65637,3375416944,🐙 source-bitly: run up-to-date pipeline [2025-09-30],closed,2025-09-02T10:28:47Z,2025-09-30T16:19:03Z,2025-09-30T16:19:02Z,4,https://github.com/airbytehq/airbyte/pull/65637,False
283046497.0,airbytehq/airbyte,Python,B1,2025-09-01,2025-09-02,,65638,3375418390,🐙 source-campaign-monitor: run up-to-date pipeline [2025-09-30],closed,2025-09-02T10:29:09Z,2025-09-30T16:18:59Z,2025-09-30T16:18:59Z,4,https://github.com/airbytehq/airbyte/pull/65638,False
283046497.0,airbytehq/airbyte,Python,B1,2025-09-01,2025-09-02,,65639,3375441953,deps(destination-kvdb): 🐙 update dependencies [2026-03-31],closed,2025-09-02T10:35:19Z,2026-04-01T16:39:28Z,,5,https://github.com/airbytehq/airbyte/pull/65639,False
283046497.0,airbytehq/airbyte,Python,B1,2025-09-01,2025-09-02,,65640,3375447585,🐙 source-brex: run up-to-date pipeline [2025-09-30],closed,2025-09-02T10:36:41Z,2025-09-30T16:18:54Z,2025-09-30T16:18:54Z,4,https://github.com/airbytehq/airbyte/pull/65640,False
283046497.0,airbytehq/airbyte,Python,B1,2025-10-01,2025-10-02,,66973,3471452779,chore: upgrade Bulk CDK for destination-dev-null,closed,2025-10-01T00:03:15Z,2025-10-01T01:26:16Z,,0,https://github.com/airbytehq/airbyte/pull/66973,False
283046497.0,airbytehq/airbyte,Python,B1,2025-10-01,2025-10-02,,66974,3471639983,chore: upgrade Bulk CDK for destination-dev-null,closed,2025-10-01T01:28:30Z,2025-10-01T14:49:13Z,,0,https://github.com/airbytehq/airbyte/pull/66974,False
283046497.0,airbytehq/airbyte,Python,B1,2025-10-01,2025-10-02,,66975,3471753371,🎉 New Source: Databricks,open,2025-10-01T02:22:00Z,,,4,https://github.com/airbytehq/airbyte/pull/66975,False
283046497.0,airbytehq/airbyte,Python,B1,2025-10-01,2025-10-02,,66976,3473635113,feat(source-facebook-marketing): Add missing breakdown `user_segment_key`,closed,2025-10-01T13:41:56Z,2025-10-02T11:56:46Z,2025-10-02T11:56:46Z,3,https://github.com/airbytehq/airbyte/pull/66976,False
283046497.0,airbytehq/airbyte,Python,B1,2025-10-01,2025-10-02,,66977,3473897243,Update getting-support.md,closed,2025-10-01T14:38:43Z,2026-04-30T17:03:13Z,,2,https://github.com/airbytehq/airbyte/pull/66977,False
283046497.0,airbytehq/airbyte,Python,B1,2025-10-01,2025-10-02,,66978,3473915759,bump version,closed,2025-10-01T14:43:35Z,2025-10-02T15:31:43Z,,1,https://github.com/airbytehq/airbyte/pull/66978,False
283046497.0,airbytehq/airbyte,Python,B1,2025-10-01,2025-10-02,,66979,3473932885,test local,closed,2025-10-01T14:47:40Z,2025-10-02T15:31:56Z,,3,https://github.com/airbytehq/airbyte/pull/66979,False
283046497.0,airbytehq/airbyte,Python,B1,2025-10-01,2025-10-02,,66980,3473942170,chore: upgrade Bulk CDK for destination-dev-null,closed,2025-10-01T14:50:23Z,2025-10-01T14:54:06Z,,0,https://github.com/airbytehq/airbyte/pull/66980,False
283046497.0,airbytehq/airbyte,Python,B1,2025-10-01,2025-10-02,,66981,3473963273,chore: upgrade Bulk CDK for destination-dev-null,closed,2025-10-01T14:55:23Z,2025-10-01T14:58:46Z,,0,https://github.com/airbytehq/airbyte/pull/66981,False
283046497.0,airbytehq/airbyte,Python,B1,2025-10-01,2025-10-02,,66982,3473981430,chore: upgrade Bulk CDK for destination-dev-null,closed,2025-10-01T14:59:56Z,2025-10-01T15:08:47Z,,0,https://github.com/airbytehq/airbyte/pull/66982,False
283046497.0,airbytehq/airbyte,Python,B1,2025-11-01,2025-11-02,,69118,3577001809,feat(docs): Add Navattic component for embedding Navattic demos,closed,2025-11-01T01:46:35Z,2025-11-01T05:51:43Z,2025-11-01T05:51:43Z,4,https://github.com/airbytehq/airbyte/pull/69118,False
283046497.0,airbytehq/airbyte,Python,B1,2025-11-01,2025-11-02,,69119,3577226298,feat(docs): Populate hero page with popular connectors (do not merge),closed,2025-11-01T04:51:14Z,2025-11-01T05:34:56Z,2025-11-01T05:34:56Z,4,https://github.com/airbytehq/airbyte/pull/69119,False
283046497.0,airbytehq/airbyte,Python,B1,2025-11-01,2025-11-02,,69121,3577332782,docs(source-salesforce): Fix heading structure and improve documentation clarity,closed,2025-11-01T05:59:04Z,2025-11-01T06:51:33Z,2025-11-01T06:51:33Z,5,https://github.com/airbytehq/airbyte/pull/69121,False
283046497.0,airbytehq/airbyte,Python,B1,2025-11-01,2025-11-02,,69123,3577397120,docs: Update nested ordered list CSS styling to use number/alpha/roman pattern,closed,2025-11-01T06:48:19Z,2025-11-01T06:50:48Z,,5,https://github.com/airbytehq/airbyte/pull/69123,False
283046497.0,airbytehq/airbyte,Python,B1,2025-11-01,2025-11-02,,69124,3577423541,docs: Add redirect from clickhouse-v2 to clickhouse destination docs,closed,2025-11-01T07:08:43Z,2025-11-01T07:22:22Z,2025-11-01T07:22:22Z,4,https://github.com/airbytehq/airbyte/pull/69124,False
283046497.0,airbytehq/airbyte,Python,B1,2025-11-01,2025-11-02,,69125,3578193689,chore: upgrade destination-clickhouse to bulk CDK 0.1.61,closed,2025-11-01T16:45:13Z,2025-11-04T15:35:28Z,,5,https://github.com/airbytehq/airbyte/pull/69125,False
283046497.0,airbytehq/airbyte,Python,B1,2025-11-01,2025-11-02,,69126,3578193700,chore: upgrade destination-bigquery to bulk CDK 0.1.61,closed,2025-11-01T16:45:15Z,2025-11-05T06:57:47Z,2025-11-05T06:57:47Z,4,https://github.com/airbytehq/airbyte/pull/69126,False
283046497.0,airbytehq/airbyte,Python,B1,2025-11-01,2025-11-02,,69127,3578193706,chore: upgrade destination-azure-blob-storage to bulk CDK 0.1.61,closed,2025-11-01T16:45:15Z,2025-11-05T06:55:13Z,2025-11-05T06:55:12Z,4,https://github.com/airbytehq/airbyte/pull/69127,False
283046497.0,airbytehq/airbyte,Python,B1,2025-11-01,2025-11-02,,69128,3578194063,chore: upgrade destination-dev-null to bulk CDK 0.1.61,closed,2025-11-01T16:45:37Z,2025-11-05T06:55:48Z,2025-11-05T06:55:48Z,4,https://github.com/airbytehq/airbyte/pull/69128,False
283046497.0,airbytehq/airbyte,Python,B1,2025-11-01,2025-11-02,,69129,3578194074,chore: upgrade source-datagen to bulk CDK 0.1.61,closed,2025-11-01T16:45:39Z,2026-03-02T04:15:55Z,,5,https://github.com/airbytehq/airbyte/pull/69129,False
283046497.0,airbytehq/airbyte,Python,B1,2025-12-01,2025-12-02,,70253,3679815864,Netsuite fixes,closed,2025-12-01T08:16:01Z,2026-07-10T12:53:47Z,,3,https://github.com/airbytehq/airbyte/pull/70253,False
283046497.0,airbytehq/airbyte,Python,B1,2025-12-01,2025-12-02,,70256,3680445390,fix(source-amazon-seller-partner): insure not to request data for more than 90 days ago in flat_file_settlement_v2_helper,closed,2025-12-01T11:01:32Z,2026-04-09T12:51:03Z,,3,https://github.com/airbytehq/airbyte/pull/70256,False
283046497.0,airbytehq/airbyte,Python,B1,2025-12-01,2025-12-02,,70258,3681903276,fix(source-facebook-pages): fix 400 error on page stream,closed,2025-12-01T16:46:55Z,2025-12-01T18:07:43Z,2025-12-01T18:07:43Z,3,https://github.com/airbytehq/airbyte/pull/70258,False
283046497.0,airbytehq/airbyte,Python,B1,2025-12-01,2025-12-02,,70259,3681918003,chore: upgrade destination-bigquery to bulk CDK 0.1.81,closed,2025-12-01T16:50:54Z,2026-03-02T04:15:46Z,,6,https://github.com/airbytehq/airbyte/pull/70259,False
283046497.0,airbytehq/airbyte,Python,B1,2025-12-01,2025-12-02,,70260,3681918167,chore: upgrade destination-azure-blob-storage to bulk CDK 0.1.81,closed,2025-12-01T16:50:57Z,2026-03-02T04:15:43Z,,5,https://github.com/airbytehq/airbyte/pull/70260,False
283046497.0,airbytehq/airbyte,Python,B1,2025-12-01,2025-12-02,,70261,3681920149,chore: upgrade source-datagen to bulk CDK 0.1.81,closed,2025-12-01T16:51:22Z,2026-03-02T04:15:39Z,,5,https://github.com/airbytehq/airbyte/pull/70261,False
283046497.0,airbytehq/airbyte,Python,B1,2025-12-01,2025-12-02,,70262,3681920192,chore: upgrade destination-dev-null to bulk CDK 0.1.81,closed,2025-12-01T16:51:22Z,2026-03-02T04:15:41Z,,5,https://github.com/airbytehq/airbyte/pull/70262,False
283046497.0,airbytehq/airbyte,Python,B1,2025-12-01,2025-12-02,,70263,3681920839,chore: upgrade destination-clickhouse to bulk CDK 0.1.81,closed,2025-12-01T16:51:35Z,2026-03-02T04:15:37Z,,5,https://github.com/airbytehq/airbyte/pull/70263,False
283046497.0,airbytehq/airbyte,Python,B1,2025-12-01,2025-12-02,,70264,3681925459,chore: upgrade destination-customer-io to bulk CDK 0.1.81,closed,2025-12-01T16:52:44Z,2026-03-02T04:15:34Z,,5,https://github.com/airbytehq/airbyte/pull/70264,False
283046497.0,airbytehq/airbyte,Python,B1,2025-12-01,2025-12-02,,70265,3681926210,chore: upgrade destination-gcs-data-lake to bulk CDK 0.1.81,closed,2025-12-01T16:52:55Z,2026-03-02T04:15:32Z,,5,https://github.com/airbytehq/airbyte/pull/70265,False
283046497.0,airbytehq/airbyte,Python,B1,2026-01-01,2026-01-02,,71067,3774897724,chore: upgrade destination-clickhouse to bulk CDK 0.1.93,closed,2026-01-01T16:50:01Z,2026-03-02T04:15:13Z,,6,https://github.com/airbytehq/airbyte/pull/71067,False
283046497.0,airbytehq/airbyte,Python,B1,2026-01-01,2026-01-02,,71068,3774897732,chore: upgrade source-datagen to bulk CDK 0.1.93,closed,2026-01-01T16:50:01Z,2026-03-02T04:15:11Z,,6,https://github.com/airbytehq/airbyte/pull/71068,False
283046497.0,airbytehq/airbyte,Python,B1,2026-01-01,2026-01-02,,71069,3774897738,chore: upgrade destination-azure-blob-storage to bulk CDK 0.1.93,closed,2026-01-01T16:50:02Z,2026-03-02T04:15:08Z,,5,https://github.com/airbytehq/airbyte/pull/71069,False
283046497.0,airbytehq/airbyte,Python,B1,2026-01-01,2026-01-02,,71070,3774897742,chore: upgrade destination-bigquery to bulk CDK 0.1.93,closed,2026-01-01T16:50:02Z,2026-03-02T04:15:06Z,,5,https://github.com/airbytehq/airbyte/pull/71070,False
283046497.0,airbytehq/airbyte,Python,B1,2026-01-01,2026-01-02,,71071,3774897840,chore: upgrade destination-dev-null to bulk CDK 0.1.93,closed,2026-01-01T16:50:09Z,2026-03-02T04:15:03Z,,5,https://github.com/airbytehq/airbyte/pull/71071,False
283046497.0,airbytehq/airbyte,Python,B1,2026-01-01,2026-01-02,,71072,3774899158,chore: upgrade destination-gcs-data-lake to bulk CDK 0.1.93,closed,2026-01-01T16:51:39Z,2026-03-02T04:15:01Z,,5,https://github.com/airbytehq/airbyte/pull/71072,False
283046497.0,airbytehq/airbyte,Python,B1,2026-01-01,2026-01-02,,71073,3774899348,chore: upgrade destination-mssql to bulk CDK 0.1.93,closed,2026-01-01T16:51:50Z,2026-03-02T04:14:58Z,,5,https://github.com/airbytehq/airbyte/pull/71073,False
283046497.0,airbytehq/airbyte,Python,B1,2026-01-01,2026-01-02,,71074,3774899390,chore: upgrade destination-customer-io to bulk CDK 0.1.93,closed,2026-01-01T16:51:53Z,2026-03-02T04:14:56Z,,5,https://github.com/airbytehq/airbyte/pull/71074,False
283046497.0,airbytehq/airbyte,Python,B1,2026-01-01,2026-01-02,,71075,3774899474,chore: upgrade destination-hubspot to bulk CDK 0.1.93,closed,2026-01-01T16:51:59Z,2026-03-02T04:14:54Z,,5,https://github.com/airbytehq/airbyte/pull/71075,False
283046497.0,airbytehq/airbyte,Python,B1,2026-01-01,2026-01-02,,71076,3774899642,chore: upgrade destination-postgres to bulk CDK 0.1.93,closed,2026-01-01T16:52:07Z,2026-03-02T04:14:52Z,,5,https://github.com/airbytehq/airbyte/pull/71076,False
283046497.0,airbytehq/airbyte,Python,B1,2026-02-01,2026-02-02,,72510,3882435800,chore: upgrade destination-bigquery to bulk CDK 0.2.4,closed,2026-02-01T16:51:53Z,2026-03-02T04:14:38Z,,5,https://github.com/airbytehq/airbyte/pull/72510,False
283046497.0,airbytehq/airbyte,Python,B1,2026-02-01,2026-02-02,,72511,3882435818,chore: upgrade destination-clickhouse to bulk CDK 0.2.4,closed,2026-02-01T16:51:54Z,2026-03-02T04:14:36Z,,5,https://github.com/airbytehq/airbyte/pull/72511,False
283046497.0,airbytehq/airbyte,Python,B1,2026-02-01,2026-02-02,,72512,3882435843,chore: upgrade destination-dev-null to bulk CDK 0.2.4,closed,2026-02-01T16:51:55Z,2026-03-02T04:14:34Z,,5,https://github.com/airbytehq/airbyte/pull/72512,False
283046497.0,airbytehq/airbyte,Python,B1,2026-02-01,2026-02-02,,72513,3882435937,chore: upgrade destination-azure-blob-storage to bulk CDK 0.2.4,closed,2026-02-01T16:52:00Z,2026-03-02T04:14:32Z,,6,https://github.com/airbytehq/airbyte/pull/72513,False
283046497.0,airbytehq/airbyte,Python,B1,2026-02-01,2026-02-02,,72514,3882435942,chore: upgrade source-datagen to bulk CDK 0.2.4,closed,2026-02-01T16:52:00Z,2026-03-02T04:14:30Z,,5,https://github.com/airbytehq/airbyte/pull/72514,False
283046497.0,airbytehq/airbyte,Python,B1,2026-02-01,2026-02-02,,72515,3882439468,chore: upgrade destination-gcs-data-lake to bulk CDK 0.2.4,closed,2026-02-01T16:53:36Z,2026-03-02T04:14:27Z,,7,https://github.com/airbytehq/airbyte/pull/72515,False
283046497.0,airbytehq/airbyte,Python,B1,2026-02-01,2026-02-02,,72516,3882439545,chore: upgrade destination-customer-io to bulk CDK 0.2.4,closed,2026-02-01T16:53:41Z,2026-03-02T04:14:25Z,,5,https://github.com/airbytehq/airbyte/pull/72516,False
283046497.0,airbytehq/airbyte,Python,B1,2026-02-01,2026-02-02,,72517,3882439749,chore: upgrade destination-mssql to bulk CDK 0.2.4,closed,2026-02-01T16:53:44Z,2026-03-02T04:14:23Z,,5,https://github.com/airbytehq/airbyte/pull/72517,False
283046497.0,airbytehq/airbyte,Python,B1,2026-02-01,2026-02-02,,72518,3882439910,chore: upgrade destination-hubspot to bulk CDK 0.2.4,closed,2026-02-01T16:53:46Z,2026-03-02T04:14:20Z,,5,https://github.com/airbytehq/airbyte/pull/72518,False
283046497.0,airbytehq/airbyte,Python,B1,2026-02-01,2026-02-02,,72519,3882440233,chore: upgrade destination-postgres to bulk CDK 0.2.4,closed,2026-02-01T16:53:54Z,2026-03-02T04:14:18Z,,5,https://github.com/airbytehq/airbyte/pull/72519,False
283046497.0,airbytehq/airbyte,Python,B1,2026-03-01,2026-03-02,,74104,4006574468,fix(source-intercom): Fix UnboundLocalError in rate limiter when Exception passed to interpret_response (AI-Triage PR),open,2026-03-01T07:37:40Z,,,7,https://github.com/airbytehq/airbyte/pull/74104,False
283046497.0,airbytehq/airbyte,Python,B1,2026-03-01,2026-03-02,,74105,4007099198,fix(source-mssql): handle unauthorized CDC capture instances in LSN validation,closed,2026-03-01T12:42:35Z,2026-03-16T11:29:17Z,,21,https://github.com/airbytehq/airbyte/pull/74105,False
283046497.0,airbytehq/airbyte,Python,B1,2026-03-01,2026-03-02,,74106,4007099635,fix(destination-redshift): Restore getGenerationIdInTable to query actual generation ID,closed,2026-03-01T12:42:46Z,2026-07-20T03:22:24Z,,9,https://github.com/airbytehq/airbyte/pull/74106,False
283046497.0,airbytehq/airbyte,Python,B1,2026-03-01,2026-03-02,,74107,4007701062,chore: upgrade source-datagen to bulk CDK 0.2.8,closed,2026-03-01T16:48:33Z,2026-03-02T04:14:04Z,,6,https://github.com/airbytehq/airbyte/pull/74107,False
283046497.0,airbytehq/airbyte,Python,B1,2026-03-01,2026-03-02,,74108,4007701261,chore: upgrade destination-bigquery to bulk CDK 0.2.8,closed,2026-03-01T16:48:40Z,2026-03-02T04:14:02Z,,5,https://github.com/airbytehq/airbyte/pull/74108,False
283046497.0,airbytehq/airbyte,Python,B1,2026-03-01,2026-03-02,,74109,4007701277,chore: upgrade destination-azure-blob-storage to bulk CDK 0.2.8,closed,2026-03-01T16:48:41Z,2026-03-02T04:14:00Z,,5,https://github.com/airbytehq/airbyte/pull/74109,False
283046497.0,airbytehq/airbyte,Python,B1,2026-03-01,2026-03-02,,74110,4007704675,chore: upgrade destination-customer-io to bulk CDK 0.2.8,closed,2026-03-01T16:50:07Z,2026-03-02T04:13:57Z,,6,https://github.com/airbytehq/airbyte/pull/74110,False
283046497.0,airbytehq/airbyte,Python,B1,2026-03-01,2026-03-02,,74111,4007705019,chore: upgrade destination-mssql to bulk CDK 0.2.8,closed,2026-03-01T16:50:19Z,2026-03-02T04:13:55Z,,5,https://github.com/airbytehq/airbyte/pull/74111,False
283046497.0,airbytehq/airbyte,Python,B1,2026-03-01,2026-03-02,,74112,4007705501,chore: upgrade destination-postgres to bulk CDK 0.2.8,closed,2026-03-01T16:50:31Z,2026-03-02T04:13:52Z,,5,https://github.com/airbytehq/airbyte/pull/74112,False
283046497.0,airbytehq/airbyte,Python,B1,2026-03-01,2026-03-02,,74113,4007705696,chore: upgrade destination-hubspot to bulk CDK 0.2.8,closed,2026-03-01T16:50:33Z,2026-03-02T04:13:50Z,,5,https://github.com/airbytehq/airbyte/pull/74113,False
283046497.0,airbytehq/airbyte,Python,B2,,,-10,52049,2802110573,[source-google-ads] update google ads connector campaign fields,closed,2025-01-21T15:08:16Z,2025-01-21T19:07:39Z,,4,https://github.com/airbytehq/airbyte/pull/52049,
283046497.0,airbytehq/airbyte,Python,B2,,,-9,52051,2802420755,bulk-cdk-extract*: remove StateQuerier,closed,2025-01-21T17:25:21Z,2025-01-30T19:02:38Z,2025-01-30T19:02:38Z,1,https://github.com/airbytehq/airbyte/pull/52051,
283046497.0,airbytehq/airbyte,Python,B2,,,-8,52053,2802611272,Load CDK: Re-enable funky characters test,closed,2025-01-21T19:10:23Z,2025-01-21T22:19:24Z,2025-01-21T22:19:24Z,1,https://github.com/airbytehq/airbyte/pull/52053,
283046497.0,airbytehq/airbyte,Python,B2,,,-7,52054,2802618641,Load CDK: Missing test coverage blocking legacy DAT deprecation,closed,2025-01-21T19:14:29Z,2025-01-21T19:15:12Z,,1,https://github.com/airbytehq/airbyte/pull/52054,
283046497.0,airbytehq/airbyte,Python,B2,,,-6,52055,2802652571,chore:(destination-mssql-v2): address create schema concurrency,closed,2025-01-21T19:35:01Z,2025-01-21T19:55:35Z,2025-01-21T19:55:35Z,1,https://github.com/airbytehq/airbyte/pull/52055,
283046497.0,airbytehq/airbyte,Python,B2,,,-5,52056,2802669664,Bulk Load CDK: pass file transfer as property instead of env var in tests; kill env var stuff,closed,2025-01-21T19:45:35Z,2025-01-24T18:55:28Z,2025-01-24T18:55:28Z,1,https://github.com/airbytehq/airbyte/pull/52056,
283046497.0,airbytehq/airbyte,Python,B2,,,-4,52057,2802685764,fix: make the api docs link text match the link url,closed,2025-01-21T19:54:16Z,2025-01-21T20:10:24Z,2025-01-21T20:10:24Z,1,https://github.com/airbytehq/airbyte/pull/52057,
283046497.0,airbytehq/airbyte,Python,B2,,,-3,52060,2802797698,Load CDK: Line counter is a long not an int,closed,2025-01-21T20:57:54Z,2025-01-21T21:05:50Z,2025-01-21T21:05:50Z,1,https://github.com/airbytehq/airbyte/pull/52060,
283046497.0,airbytehq/airbyte,Python,B2,,,-2,52061,2802797842,Split cdc partition reader test,closed,2025-01-21T20:57:59Z,2025-01-21T23:15:47Z,2025-01-21T23:15:47Z,3,https://github.com/airbytehq/airbyte/pull/52061,
